NJ,ZYMC,YHDM
2014,语言文学类03,105662
2014,语言文学类03,105435
2014,语言文学类03,105894
2014,语言文学类03,107211
2014,语言文学类03,106127
2014,语言文学类03,105546
2014,语言文学类03,106377
2014,语言文学类03,105453
2014,语言文学类03,105452
2014,语言文学类03,106949
2014,语言文学类03,106948
2014,语言文学类03,105449
2014,语言文学类03,105447
2014,语言文学类03,107396
2014,语言文学类03,107459
2014,语言文学类03,106574
2014,语言文学类03,106571
2014,语言文学类03,105687
2014,语言文学类03,105684
2014,语言文学类03,105668
2014,语言文学类03,106935
2014,语言文学类03,105713
2014,语言文学类03,106371
2014,语言文学类03,106886
2014,语言文学类03,106476
2014,语言文学类03,106465
2014,语言文学类03,106467
2014,语言文学类03,105667
2014,语言文学类03,105461
2014,语言文学类03,105460
2014,语言文学类03,106130
2014,语言文学类03,106744
2014,语言文学类03,107237
2014,语言文学类03,106634
2014,语言文学类03,106939
2014,语言文学类03,106480
2014,语言文学类03,106478
2014,语言文学类03,106230
2014,语言文学类03,107236
2014,语言文学类03,107041
2014,语言文学类03,107216
2014,语言文学类03,107338
2014,语言文学类03,106472
2014,语言文学类03,106471
2014,语言文学类03,106470
2014,语言文学类03,106468
2014,语言文学类03,106633
2014,交叉学科类02,105811
2014,交叉学科类02,105754
2014,交叉学科类02,105525
2014,交叉学科类02,105726
2014,交叉学科类02,107232
2014,交叉学科类02,105500
2014,语言文学类03,105615
2014,交叉学科类02,107433
2014,交叉学科类02,107166
2014,交叉学科类02,105583
2014,交叉学科类02,105683
2014,交叉学科类13,105510
2014,工商管理类12,107305
2014,工商管理类12,105575
2014,工商管理类12,107307
2014,工商管理类12,107395
2014,工商管理类12,105528
2014,工商管理类12,105488
2014,工商管理类12,105474
2014,工商管理类12,105445
2014,工商管理类12,105510
2014,工商管理类12,107303
2014,工商管理类12,105702
2014,工商管理类12,105563
2014,工商管理类12,105434
2014,工商管理类12,105497
2014,工商管理类12,105728
2014,工商管理类12,105694
2014,工商管理类12,105690
2014,工商管理类12,105601
2014,工商管理类12,105706
2014,工商管理类12,106934
2014,工商管理类12,105458
2014,工商管理类12,106127
2014,工商管理类12,105559
2014,工商管理类12,105755
2014,工商管理类12,105975
2014,工商管理类12,105720
2014,工商管理类12,105880
2014,工商管理类12,105576
2014,工商管理类12,105577
2014,工商管理类12,105585
2014,工商管理类12,105891
2014,工商管理类12,105464
2014,工商管理类12,105872
2014,工商管理类12,105683
2014,工商管理类12,107301
2014,工商管理类12,105669
2014,工商管理类12,105885
2014,工商管理类12,105468
2014,工商管理类12,107397
2014,工商管理类12,105564
2014,工商管理类12,105596
2014,工商管理类12,105801
2014,工商管理类12,107176
2014,工商管理类12,105485
2014,工商管理类12,105565
2014,工商管理类12,107159
2014,工商管理类12,107083
2014,工商管理类12,107609
2014,工商管理类12,106982
2014,工商管理类12,106930
2014,工商管理类12,107487
2014,工商管理类12,106984
2014,工商管理类12,107602
2014,工商管理类12,107608
2014,工商管理类12,105546
2014,工商管理类12,107673
2014,工商管理类12,106744
2014,工商管理类12,105794
2014,工商管理类12,106985
2014,工商管理类12,105793
2014,工商管理类12,105578
2014,工商管理类12,105567
2014,工商管理类12,105568
2014,工商管理类12,105584
2014,工商管理类12,106196
2014,工商管理类12,105662
2014,工商管理类12,107169
2014,工商管理类12,105558
2014,工商管理类12,105791
2014,工商管理类12,106929
2014,工商管理类12,105498
2014,工商管理类12,106061
2014,工商管理类12,106378
2014,工商管理类12,105552
2014,工商管理类12,105527
2014,工商管理类12,106103
2014,工商管理类12,106162
2014,工商管理类12,105964
2014,工商管理类12,105534
2014,工商管理类12,106988
2014,工商管理类12,105818
2014,工商管理类12,106842
2014,工商管理类12,106632
2014,工商管理类12,105889
2014,工商管理类12,105544
2014,工商管理类12,105560
2014,工商管理类12,105881
2014,工商管理类12,105684
2014,工商管理类12,105623
2014,工商管理类12,105430
2014,工商管理类12,107167
2014,工商管理类12,107566
2014,工商管理类12,105817
2014,工商管理类12,105522
2014,工商管理类12,105625
2014,工商管理类12,105610
2014,工商管理类12,105754
2014,工商管理类12,106738
2014,工商管理类12,105471
2014,工商管理类12,105644
2014,工商管理类12,105493
2014,工商管理类12,106588
2014,工商管理类12,105452
2014,工商管理类12,105453
2014,工商管理类12,106571
2014,工科大类24,107316
2014,工科大类24,105544
2014,工科大类24,105474
2014,工科大类24,105464
2014,工科大类24,105510
2014,工科大类24,105477
2014,工科大类24,105458
2014,工科大类24,105912
2014,工科大类24,105895
2014,工科大类24,106177
2014,工商管理类12,105449
2014,工商管理类12,105447
2014,工商管理类12,105677
2014,工商管理类12,107569
2014,工商管理类12,106862
2014,工商管理类12,106882
2014,工商管理类12,106990
2014,工商管理类12,106395
2014,工商管理类12,105981
2014,工商管理类12,107364
2014,工商管理类12,106874
2014,工商管理类12,106574
2014,工商管理类12,105726
2014,工商管理类12,105477
2014,工商管理类12,105617
2014,工科大类24,107029
2014,工商管理类12,106288
2014,工科大类24,107241
2014,工科大类24,105900
2014,工科大类24,105902
2014,工科大类24,105590
2014,工科大类24,105493
2014,工科大类24,105445
2014,工科大类24,107157
2014,工科大类24,105677
2014,工科大类24,105488
2014,工科大类24,105471
2014,工科大类24,105468
2014,工科大类24,107107
2014,工科大类24,105479
2014,工科大类24,105979
2014,工科大类24,105528
2014,工科大类24,105531
2014,工科大类24,105755
2014,工科大类24,105497
2014,工商管理类12,107344
2014,工商管理类12,107345
2014,工商管理类12,107346
2014,工商管理类12,106626
2014,工商管理类12,106184
2014,工商管理类12,106186
2014,工商管理类12,106128
2014,工商管理类12,106543
2014,工商管理类12,106187
2014,工商管理类12,106611
2014,工商管理类12,105496
2014,工商管理类12,106629
2014,工商管理类12,106124
2014,工商管理类12,105484
2014,工商管理类12,105461
2014,工商管理类12,107157
2014,工商管理类12,105526
2014,工商管理类12,106617
2014,工商管理类12,106189
2014,工商管理类12,106636
2014,工商管理类12,106627
2014,工商管理类12,107492
2014,工商管理类12,106206
2014,工商管理类12,106195
2014,工商管理类12,105717
2014,工商管理类12,105537
2014,工商管理类12,107302
2014,工商管理类12,107304
2014,工商管理类12,105531
2014,工商管理类12,106956
2014,工商管理类12,105619
2014,工商管理类12,105676
2014,工商管理类12,105962
2014,工商管理类12,105456
2014,工商管理类12,107148
2014,工商管理类12,105722
2014,工商管理类12,105914
2014,工商管理类12,107001
2014,工商管理类12,106130
2014,工商管理类12,107168
2014,工商管理类12,105481
2014,工商管理类12,106114
2014,工商管理类12,105551
2014,工商管理类12,105838
2014,工商管理类12,105515
2014,工商管理类12,106090
2014,工商管理类12,105436
2014,工商管理类12,107578
2014,工商管理类12,106735
2014,工商管理类12,106785
2014,工商管理类12,107689
2014,工商管理类12,105478
2014,工商管理类12,106592
2014,工商管理类12,105459
2014,工商管理类12,106787
2014,工商管理类12,106737
2014,工商管理类12,107703
2014,工商管理类12,105507
2014,工商管理类12,106919
2014,工商管理类12,107232
2014,工商管理类12,105811
2014,工商管理类12,107166
2014,工商管理类12,105524
2014,工商管理类12,105860
2014,工商管理类12,106576
2014,工商管理类12,105442
2014,工商管理类12,106908
2014,工商管理类12,105535
2014,工商管理类12,105823
2014,工商管理类12,105525
2014,工商管理类12,105435
2014,工科大类24,106008
2014,工科大类24,105435
2014,工科大类24,105523
2014,工科大类24,105686
2014,工科大类24,105518
2014,工科大类24,106987
2014,工科大类24,106386
2014,工科大类24,105499
2014,工科大类24,107298
2014,工科大类24,107602
2014,工科大类24,105507
2014,工科大类24,105513
2014,工科大类24,105534
2014,工科大类24,105565
2014,工科大类24,106222
2014,工科大类24,106101
2014,工科大类24,106592
2014,工科大类24,105817
2014,工科大类24,105484
2014,工科大类24,105478
2014,工科大类24,106984
2014,工科大类24,106928
2014,工科大类24,105485
2014,工科大类24,105451
2014,工科大类24,106618
2014,工科大类24,105684
2014,工科大类24,106684
2014,工科大类24,106932
2014,工科大类24,105962
2014,工科大类24,105791
2014,工科大类24,106929
2014,工科大类24,105583
2014,工科大类24,107232
2014,工科大类24,106985
2014,工科大类24,105794
2014,工科大类24,106930
2014,工科大类24,106908
2014,工科大类24,107601
2014,工科大类24,106983
2014,工科大类24,107176
2014,工科大类24,107162
2014,工科大类24,105600
2014,工科大类24,107603
2014,工科大类24,107393
2014,工科大类24,106743
2014,工科大类24,105644
2014,工科大类24,107224
2014,工科大类24,105804
2014,工科大类24,105803
2014,工科大类24,106247
2014,工科大类24,106935
2014,工科大类24,106720
2014,工科大类24,107161
2014,工科大类24,106926
2014,工科大类24,105795
2014,工科大类24,106931
2014,工科大类24,105797
2014,工科大类24,105801
2014,工科大类24,105796
2014,工科大类24,107223
2014,工科大类24,105802
2014,工科大类24,106137
2014,工科大类24,105859
2014,工科大类24,106301
2014,工科大类24,105915
2014,工科大类24,105595
2014,工科大类24,105430
2014,工科大类24,106575
2014,工科大类24,105436
2014,工科大类24,105726
2014,工科大类24,105811
2014,工科大类24,107274
2014,工科大类24,107275
2014,工科大类24,107116
2014,工科大类24,107117
2014,工科大类24,105615
2014,工科大类24,107276
2014,工科大类24,107111
2014,工科大类24,107225
2014,工科大类24,106109
2014,工科大类24,107226
2014,工科大类24,107227
2014,工科大类24,107228
2014,工科大类24,107369
2014,工科大类24,107229
2014,工科大类24,107230
2014,工科大类24,106224
2014,工科大类24,106895
2014,工科大类24,106141
2014,工科大类24,106142
2014,工科大类24,106156
2014,工科大类24,106143
2014,工科大类24,106145
2014,工科大类24,106942
2014,工科大类24,105844
2014,工科大类24,106682
2014,工科大类24,105525
2014,工科大类24,105850
2014,工科大类24,106061
2014,工科大类24,107277
2014,工科大类24,107278
2014,工科大类24,107279
2014,工科大类24,107280
2014,工科大类24,107120
2014,工科大类24,105856
2014,工科大类24,107558
2014,工科大类24,107113
2014,工科大类24,107705
2014,工科大类24,106574
2014,工科大类24,107140
2014,工科大类24,105964
2014,工科大类24,105447
2014,工科大类24,105601
2014,工科大类24,106162
2014,工科大类24,105449
2014,工科大类24,107141
2014,工科大类24,105914
2014,工科大类24,105999
2014,工科大类24,106924
2014,工科大类24,106588
2014,工科大类24,105452
2014,工科大类24,105453
2014,工科大类24,106571
2014,工科大类24,105909
2014,工科大类24,105917
2014,工科大类24,106302
2014,工科大类24,105924
2014,工科大类24,105951
2014,工科大类24,105954
2014,工科大类24,105955
2014,工科大类24,105522
2014,工科大类24,107159
2014,工科大类24,107158
2014,工科大类24,107083
2014,工科大类24,107596
2014,工科大类24,107160
2014,工科大类24,105971
2014,工科大类24,106006
2014,工科大类24,105956
2014,工科大类24,30102101224
2014,工科大类24,105949
2014,工科大类24,106896
2014,工科大类24,105618
2014,工科大类24,105947
2014,工科大类24,106919
2014,工科大类24,105937
2014,工科大类24,105563
2014,工科大类24,107608
2014,工科大类24,106066
2014,工科大类24,107163
2014,工科大类24,106103
2014,工科大类24,107222
2014,工科大类24,105793
2014,工科大类24,105434
2014,工科大类24,107609
2014,工科大类24,106744
2014,工科大类24,105496
2014,工科大类24,105731
2014,工科大类24,105584
2014,工科大类24,107315
2014,交叉学科类10,105791
2014,交叉学科类10,107161
2014,交叉学科类10,106926
2014,交叉学科类10,105794
2014,交叉学科类10,106986
2014,交叉学科类10,107601
2014,交叉学科类10,105534
2014,交叉学科类10,106103
2014,交叉学科类10,106743
2014,交叉学科类10,106928
2014,交叉学科类10,105796
2014,交叉学科类10,105802
2014,交叉学科类10,106931
2014,交叉学科类10,107157
2014,交叉学科类10,105583
2014,交叉学科类10,107156
2014,交叉学科类10,105662
2014,交叉学科类10,105803
2014,交叉学科类10,105804
2014,交叉学科类10,107316
2014,交叉学科类13,105722
2014,交叉学科类13,105596
2014,交叉学科类13,107700
2014,交叉学科类13,107300
2014,交叉学科类13,107585
2014,交叉学科类13,105488
2014,交叉学科类13,105914
2014,交叉学科类13,105565
2014,交叉学科类13,105735
2014,交叉学科类13,105458
2014,交叉学科类13,107296
2014,交叉学科类13,107701
2014,交叉学科类13,105816
2014,交叉学科类13,107702
2014,交叉学科类13,106574
2014,交叉学科类13,105528
2014,交叉学科类13,105445
2014,交叉学科类13,105477
2014,交叉学科类13,106956
2014,交叉学科类13,105861
2014,交叉学科类13,105476
2014,交叉学科类10,106177
2014,交叉学科类10,105477
2014,交叉学科类10,105912
2014,交叉学科类10,105895
2014,交叉学科类10,107029
2014,交叉学科类10,107241
2014,交叉学科类10,105677
2014,交叉学科类10,105754
2014,交叉学科类10,105900
2014,交叉学科类10,105902
2014,交叉学科类10,105590
2014,交叉学科类13,107699
2014,交叉学科类13,105805
2014,交叉学科类10,107224
2014,交叉学科类13,105447
2014,交叉学科类10,105471
2014,交叉学科类10,106033
2014,交叉学科类10,105435
2014,交叉学科类10,105430
2014,交叉学科类10,105721
2014,交叉学科类10,105949
2014,交叉学科类10,30102101224
2014,交叉学科类10,107158
2014,交叉学科类10,105924
2014,交叉学科类10,105951
2014,交叉学科类10,105953
2014,交叉学科类10,105954
2014,交叉学科类10,105955
2014,交叉学科类10,105615
2014,交叉学科类10,107159
2014,交叉学科类10,107083
2014,交叉学科类10,105956
2014,交叉学科类10,107596
2014,交叉学科类10,107314
2014,交叉学科类10,105971
2014,交叉学科类10,106006
2014,交叉学科类10,106221
2014,交叉学科类13,105449
2014,交叉学科类13,105525
2014,交叉学科类13,105464
2014,交叉学科类13,105440
2014,交叉学科类13,107273
2014,交叉学科类13,105468
2014,交叉学科类13,107157
2014,交叉学科类13,105452
2014,交叉学科类13,105453
2014,交叉学科类13,106571
2014,交叉学科类13,106576
2014,交叉学科类13,105686
2014,交叉学科类13,107167
2014,交叉学科类13,106033
2014,交叉学科类13,106737
2014,交叉学科类13,106328
2014,交叉学科类13,107703
2014,交叉学科类13,106732
2014,交叉学科类13,106762
2014,交叉学科类13,105811
2014,交叉学科类13,105977
2014,交叉学科类13,105471
2014,交叉学科类13,105975
2014,交叉学科类13,107704
2014,交叉学科类13,105909
2014,交叉学科类13,105815
2014,交叉学科类13,105474
2014,交叉学科类13,105442
2014,交叉学科类13,105515
2014,交叉学科类13,107578
2014,交叉学科类13,105524
2014,交叉学科类13,105865
2014,交叉学科类13,105493
2014,交叉学科类13,105755
2014,交叉学科类13,105496
2014,交叉学科类13,107689
2014,交叉学科类13,105721
2014,交叉学科类13,106162
2014,交叉学科类13,107343
2014,交叉学科类13,106572
2014,交叉学科类13,105818
