NJ,ZYMC,YHDM
2015,工科大类32,105617
2015,工科大类32,107216
2015,工科大类32,105465
2015,工科大类32,106720
2015,工科大类32,105722
2015,工科大类32,105471
2015,工科大类32,105496
2015,工商管理类02,105801
2015,工商管理类02,107222
2015,工商管理类02,106928
2015,工商管理类02,106743
2015,工商管理类02,106103
2015,工商管理类02,105669
2015,工商管理类02,106625
2015,工商管理类02,106190
2015,工商管理类02,105670
2015,工商管理类02,105644
2015,工商管理类02,106926
2015,工商管理类02,107161
2015,工商管理类02,105676
2015,工科大类32,105914
2015,工科大类32,106008
2015,生命科学类20,105464
2015,生命科学类20,107769
2015,生命科学类20,105601
2015,生命科学类20,105468
2015,生命科学类20,106806
2015,生命科学类20,105686
2015,生命科学类20,107433
2015,生命科学类20,105964
2015,生命科学类20,105465
2015,生命科学类20,107690
2015,生命科学类20,105523
2015,生命科学类20,105497
2015,生命科学类20,105838
2015,生命科学类20,106293
2015,生命科学类20,105445
2015,生命科学类20,105474
2015,生命科学类20,106914
2015,生命科学类20,105456
2015,生命科学类20,105528
2015,生命科学类20,107797
2015,生命科学类20,106008
2015,生命科学类20,106874
2015,生命科学类20,107364
2015,生命科学类20,106340
2015,生命科学类20,106007
2015,生命科学类20,106990
2015,生命科学类20,106882
2015,生命科学类20,106629
2015,生命科学类20,105584
2015,生命科学类20,107496
2015,生命科学类20,107551
2015,生命科学类20,106299
2015,生命科学类20,105563
2015,生命科学类20,106862
2015,生命科学类20,105738
2015,生命科学类20,107569
2015,生命科学类20,105823
2015,生命科学类20,105741
2015,生命科学类20,105447
2015,生命科学类20,107324
2015,生命科学类20,105479
2015,生命科学类20,107712
2015,生命科学类20,106290
2015,生命科学类20,106720
2015,生命科学类20,105979
2015,生命科学类20,105722
2015,生命科学类20,105531
2015,生命科学类20,105500
2015,生命科学类20,107494
2015,生命科学类20,107798
2015,生命科学类20,105444
2015,生命科学类20,105683
2015,生命科学类20,106589
2015,生命科学类20,107273
2015,生命科学类20,105440
2015,生命科学类20,105442
2015,生命科学类20,107499
2015,生命科学类20,105545
2015,生命科学类20,107298
2015,生命科学类20,107689
2015,生命科学类20,106785
2015,生命科学类20,106735
2015,生命科学类20,105436
2015,生命科学类20,105723
2015,生命科学类20,105756
2015,生命科学类20,105880
2015,生命科学类20,107800
2015,生命科学类20,106103
2015,生命科学类20,105551
2015,生命科学类20,106114
2015,生命科学类20,105877
2015,生命科学类20,105876
2015,生命科学类20,105537
2015,生命科学类20,106684
2015,生命科学类20,105889
2015,生命科学类20,106738
2015,生命科学类20,105518
2015,生命科学类20,105526
2015,生命科学类20,105609
2015,生命科学类20,106956
2015,生命科学类20,105863
2015,生命科学类16,106660
2015,生命科学类16,105461
2015,生命科学类16,106592
2015,生命科学类16,106395
2015,生命科学类16,105478
2015,生命科学类16,105497
2015,生命科学类16,106661
2015,生命科学类16,105528
2015,生命科学类16,107715
2015,生命科学类16,107714
2015,生命科学类16,107713
2015,生命科学类16,107004
2015,生命科学类16,106999
2015,生命科学类16,107769
2015,生命科学类16,107756
2015,生命科学类16,105507
2015,生命科学类16,107746
2015,生命科学类20,105546
2015,生命科学类16,107745
2015,生命科学类16,105474
2015,生命科学类16,105544
2015,生命科学类16,105721
2015,生命科学类16,105525
2015,生命科学类16,105726
2015,生命科学类16,107703
2015,生命科学类16,106737
2015,生命科学类16,106008
2015,生命科学类16,106787
2015,生命科学类16,107689
2015,生命科学类16,105459
2015,生命科学类16,105515
2015,生命科学类16,107578
2015,生命科学类16,105513
2015,生命科学类16,106481
2015,生命科学类16,107087
2015,生命科学类16,105476
2015,生命科学类16,106785
2015,生命科学类16,106735
2015,生命科学类20,105717
2015,生命科学类20,105643
2015,生命科学类20,106190
2015,生命科学类16,105755
2015,生命科学类16,106066
2015,生命科学类16,106629
2015,生命科学类16,105584
2015,生命科学类16,105527
2015,生命科学类16,106738
2015,生命科学类16,105435
2015,生命科学类16,107496
2015,生命科学类16,106069
2015,生命科学类16,105499
2015,生命科学类16,107551
2015,生命科学类16,107798
2015,生命科学类16,107494
2015,生命科学类16,105722
2015,生命科学类16,107239
2015,生命科学类16,107704
2015,生命科学类16,105445
2015,生命科学类16,107347
2015,生命科学类16,105471
2015,生命科学类16,105962
2015,生命科学类16,107135
2015,生命科学类16,105676
2015,生命科学类20,105603
2015,生命科学类20,105646
2015,生命科学类20,105633
2015,生命科学类20,107166
2015,生命科学类20,106376
2015,生命科学类20,105818
2015,生命科学类20,106566
2015,生命科学类20,105687
2015,生命科学类20,105706
2015,生命科学类20,106651
2015,生命科学类20,107817
2015,生命科学类20,106639
2015,生命科学类20,105981
2015,生命科学类20,105600
2015,生命科学类20,107159
2015,生命科学类20,107083
2015,生命科学类20,107596
2015,生命科学类20,105956
2015,生命科学类20,105735
2015,生命科学类20,105566
2015,生命科学类20,105625
2015,生命科学类20,105471
2015,生命科学类20,106005
2015,生命科学类20,105858
2015,生命科学类20,106527
2015,生命科学类20,105494
2015,生命科学类20,106302
2015,生命科学类20,105705
2015,生命科学类20,105520
2015,生命科学类20,106386
2015,生命科学类20,105731
2015,生命科学类20,106587
2015,生命科学类20,105493
2015,生命科学类20,105815
2015,生命科学类20,106576
2015,生命科学类20,106159
2015,生命科学类20,105862
2015,生命科学类20,107239
2015,生命科学类20,106065
2015,生命科学类20,106743
2015,生命科学类20,107340
2015,生命科学类20,106074
2015,数学类01,107856
2015,生命科学类13,107577
2015,生命科学类13,105609
2015,生命科学类13,107578
2015,生命科学类13,105515
2015,生命科学类13,105507
2015,生命科学类13,105474
2015,生命科学类13,106323
2015,生命科学类13,105755
2015,生命科学类13,105726
2015,生命科学类13,106901
2015,生命科学类13,106898
2015,生命科学类13,106732
2015,生命科学类13,105677
2015,生命科学类13,106162
2015,生命科学类13,105544
2015,生命科学类13,105459
2015,生命科学类13,107389
2015,生命科学类13,105914
2015,生命科学类13,105485
2015,生命科学类13,105721
2015,生命科学类13,105518
2015,生命科学类13,106787
2015,生命科学类13,105478
2015,生命科学类13,105497
2015,生命科学类13,105534
2015,生命科学类13,105476
2015,生命科学类13,105683
2015,生命科学类13,105644
2015,生命科学类13,106127
2015,生命科学类13,106589
2015,生命科学类13,106576
2015,生命科学类13,105447
2015,生命科学类13,105464
2015,生命科学类13,105465
2015,生命科学类13,105479
2015,生命科学类13,105735
2015,生命科学类13,105468
2015,生命科学类13,105499
2015,生命科学类13,105528
2015,生命科学类13,107273
2015,生命科学类13,106592
2015,生命科学类13,105440
2015,生命科学类13,107177
2015,生命科学类13,105527
2015,生命科学类13,105488
2015,生命科学类13,105601
2015,生命科学类13,105442
2015,生命科学类13,105496
2015,生命科学类13,107216
2015,生命科学类13,107433
2015,生命科学类13,105860
2015,生命科学类13,105445
2015,生命科学类13,105430
2015,生命科学类13,107756
2015,生命科学类13,107715
2015,生命科学类13,107714
2015,生命科学类13,107713
2015,生命科学类13,107004
2015,生命科学类13,105578
2015,生命科学类13,106999
2015,生命科学类13,105522
2015,生命科学类13,105756
2015,生命科学类13,107343
2015,生命科学类13,105754
2015,生命科学类13,107388
2015,生命科学类13,105999
2015,生命科学类13,105625
2015,生命科学类13,106426
2015,生命科学类13,106395
2015,生命科学类13,106996
2015,生命科学类13,105471
2015,生命科学类13,106988
2015,生命科学类13,106101
2015,生命科学类13,105838
2015,生命科学类13,106720
2015,生命科学类13,107558
2015,生命科学类13,105863
2015,生命科学类13,105741
2015,生命科学类13,107135
2015,生命科学类13,107159
2015,生命科学类13,105600
2015,生命科学类13,105924
2015,生命科学类13,107083
2015,生命科学类13,107158
2015,生命科学类13,105949
2015,生命科学类13,105615
2015,生命科学类13,30102101224
2015,生命科学类13,105956
2015,生命科学类13,107596
2015,生命科学类13,107160
2015,生命科学类13,105525
2015,生命科学类13,106684
2015,生命科学类13,105563
2015,生命科学类13,106738
2015,生命科学类13,105988
2015,生命科学类13,107166
2015,生命科学类13,105818
2015,生命科学类13,107087
2015,生命科学类13,106475
2015,数学类01,106882
2015,数学类01,106862
2015,数学类01,107813
2015,数学类01,105731
2015,数学类01,105430
2015,数学类01,105726
2015,数学类01,105476
2015,数学类01,107852
2015,数学类01,107851
2015,数学类01,107814
2015,数学类01,107850
2015,数学类01,106592
2015,数学类01,106395
2015,数学类01,107853
2015,数学类01,105721
2015,数学类01,106047
2015,数学类01,105522
2015,数学类01,105544
2015,数学类01,105626
2015,数学类01,105583
2015,数学类01,105441
2015,生命科学类13,106293
2015,生命科学类13,105686
2015,生命科学类13,105862
2015,生命科学类13,105434
2015,生命科学类13,105520
2015,数学类01,105535
2015,数学类01,105496
2015,数学类01,105435
2015,数学类01,106301
2015,数学类01,105755
2015,数学类01,105988
2015,数学类01,105754
2015,数学类01,106919
2015,数学类01,105485
2015,数学类01,105756
2015,生命科学类13,105461
2015,生命科学类13,106069
2015,生命科学类13,106575
2015,生命科学类13,107436
2015,生命科学类13,107613
2015,生命科学类13,105815
2015,生命科学类13,105973
2015,生命科学类13,105435
2015,生命科学类13,107148
2015,生命科学类13,105583
2015,生命科学类13,106159
2015,工科大类23,105507
2015,工科大类23,105464
2015,工科大类23,105755
2015,工科大类23,105721
2015,工科大类23,105523
2015,工科大类23,106576
2015,工科大类23,105907
2015,工科大类23,105915
2015,工科大类23,105479
2015,工科大类23,105445
2015,工科大类23,105478
2015,工科大类23,105497
2015,工科大类23,107313
2015,工科大类23,106592
2015,工科大类23,105468
2015,工科大类23,105544
2015,工科大类23,107166
2015,工科大类23,105474
2015,工科大类23,105726
2015,工科大类23,105862
2015,工科大类23,105731
2015,工科大类23,105485
2015,工科大类23,106720
2015,工科大类23,106066
2015,工科大类23,105471
2015,工科大类23,105518
2015,工科大类23,105756
2015,工科大类23,105644
2015,工科大类23,105563
2015,工科大类23,105525
2015,工科大类23,106384
2015,工科大类23,105493
2015,工科大类23,105677
2015,工科大类23,105741
2015,工科大类23,106738
2015,工科大类23,105499
2015,工科大类23,106008
2015,工科大类23,106177
2015,工科大类23,107316
2015,工科大类23,105982
2015,工科大类23,105686
2015,工科大类23,106290
2015,工科大类23,106914
2015,工科大类23,105522
2015,工科大类23,107755
2015,工科大类23,107727
2015,工科大类23,107794
2015,工科大类23,107793
2015,工科大类23,105534
2015,工科大类23,106293
2015,工科大类23,105683
2015,工科大类23,105914
2015,工科大类23,105858
2015,工科大类23,105963
2015,工科大类23,106475
2015,工科大类23,107578
2015,工科大类23,106069
2015,工科大类23,107796
2015,工科大类23,105447
2015,工科大类23,106301
2015,工科大类23,107325
2015,工科大类23,105999
2015,工科大类23,105430
2015,工科大类23,107769
2015,工科大类23,105461
2015,工科大类23,105435
2015,工科大类23,107613
2015,工科大类23,105583
2015,工科大类23,106007
2015,工科大类23,106101
2015,工科大类23,107135
2015,工科大类23,107107
2015,工科大类23,107298
2015,工科大类23,105981
2015,工科大类23,107433
2015,工科大类23,105617
2015,工科大类23,105643
2015,生命科学类13,106801
2015,生命科学类13,106118
2015,生命科学类13,106349
2015,生命科学类13,105915
2015,生命科学类13,106301
2015,生命科学类13,105942
2015,生命科学类13,105941
2015,生命科学类13,107241
2015,生命科学类13,107029
2015,生命科学类13,107313
2015,生命科学类13,106299
2015,生命科学类13,105456
2015,生命科学类13,105722
2015,生命科学类13,106914
2015,生命科学类13,106786
2015,生命科学类13,106114
2015,生命科学类13,107688
2015,生命科学类13,105537
2015,生命科学类13,105551
2015,生命科学类13,105546
2015,生命科学类13,106543
2015,生命科学类13,107346
2015,生命科学类13,107345
2015,生命科学类13,107344
2015,生命科学类13,105484
2015,生命科学类13,107488
2015,生命科学类13,105877
2015,生命科学类13,105876
2015,生命科学类13,106682
2015,生命科学类13,105619
2015,生命科学类13,105964
2015,生命科学类13,105889
2015,生命科学类13,106632
2015,生命科学类13,105880
2015,生命科学类13,107800
2015,生命科学类13,107712
2015,生命科学类13,106090
2015,生命科学类13,106007
2015,生命科学类13,106956
2015,生命科学类13,107551
2015,生命科学类13,107798
2015,生命科学类13,107494
2015,生命科学类13,106033
2015,生命科学类13,106629
2015,生命科学类13,105584
2015,生命科学类13,107496
2015,生命科学类13,107469
2015,生命科学类13,105533
2015,生命科学类13,105827
2015,生命科学类13,107765
2015,生命科学类13,107239
2015,生命科学类13,105523
2015,生命科学类13,107698
2015,生命科学类13,107672
2015,生命科学类13,105912
2015,生命科学类13,105623
2015,数学类01,105601
2015,数学类01,105434
2015,数学类01,107796
2015,数学类01,106262
2015,数学类01,107797
2015,数学类01,106302
2015,数学类01,105705
2015,数学类04,106262
2015,数学类04,106684
2015,数学类04,105566
2015,数学类04,105534
2015,数学类04,107488
2015,数学类01,107087
2015,数学类01,106005
2015,数学类01,105514
2015,数学类01,105525
2015,数学类01,105858
2015,数学类01,105456
2015,数学类01,105534
2015,数学类01,105595
2015,数学类01,105500
2015,数学类04,105445
2015,数学类04,105507
2015,数学类04,105768
2015,数学类04,107494
2015,数学类04,107798
2015,数学类04,107551
2015,数学类04,106629
2015,数学类04,105584
2015,数学类04,107496
2015,数学类04,106677
2015,数学类04,105478
2015,数学类04,105676
2015,数学类04,105979
2015,数学类04,106720
2015,数学类04,106575
2015,数学类04,106441
2015,数学类04,105982
2015,数学类04,106426
2015,数学类04,107239
2015,数学类04,105471
2015,数学类04,105687
2015,数学类04,105435
2015,数学类04,105862
2015,数学类04,107157
2015,数学类04,106738
2015,数学类04,107064
2015,数学类04,105615
2015,数学类04,105484
2015,数学类04,107136
2015,数学类04,107137
2015,数学类04,105632
2015,数学类04,105648
2015,数学类04,107646
2015,数学类04,105645
2015,数学类04,107285
2015,数学类04,107138
2015,数学类04,107079
2015,数学类04,107712
2015,数学类04,107436
2015,数学类04,105895
2015,数学类04,107127
2015,数学类04,106301
2015,数学类04,105436
2015,数学类04,105811
2015,数学类04,106618
2015,数学类04,107343
2015,数学类01,105563
2015,数学类01,106720
2015,数学类01,107665
2015,数学类01,106527
2015,数学类01,105562
2015,数学类01,106033
2015,数学类01,105528
2015,数学类01,105578
2015,数学类01,106061
2015,数学类01,105465
2015,数学类01,106066
2015,数学类01,105471
2015,数学类01,106384
2015,数学类01,105811
2015,数学类01,105662
2015,数学类01,105625
2015,数学类01,106069
2015,生命科学类02,106787
2015,交叉学科类23,105907
2015,交叉学科类23,105609
2015,交叉学科类23,105442
2015,交叉学科类23,105474
2015,交叉学科类23,105534
2015,交叉学科类23,105544
2015,交叉学科类23,107313
2015,交叉学科类23,105721
2015,交叉学科类23,105523
2015,交叉学科类23,106566
2015,交叉学科类23,105706
2015,交叉学科类23,106592
2015,交叉学科类23,105479
2015,交叉学科类23,105445
2015,交叉学科类23,105726
2015,交叉学科类23,105478
2015,交叉学科类23,105528
2015,交叉学科类23,105497
2015,交叉学科类23,105806
2015,交叉学科类23,105507
2015,交叉学科类23,105755
2015,交叉学科类23,105915
2015,交叉学科类23,107340
2015,交叉学科类23,105735
2015,交叉学科类23,106576
2015,交叉学科类23,107559
2015,交叉学科类23,107238
2015,交叉学科类23,105527
2015,交叉学科类23,105864
2015,交叉学科类23,107690
2015,交叉学科类23,105485
2015,交叉学科类23,107834
2015,交叉学科类23,107239
2015,交叉学科类23,106508
2015,交叉学科类23,107751
2015,交叉学科类23,105979
2015,交叉学科类23,106299
2015,预科04,105474
2015,交叉学科类23,106301
2015,预科04,107835
2015,交叉学科类23,105617
2015,预科04,107723
2015,预科04,107837
2015,预科04,107847
2015,预科04,107846
2015,预科04,107791
2015,预科04,107844
2015,预科04,107836
2015,预科04,107843
2015,预科04,105978
2015,预科04,105497
2015,预科04,107841
2015,预科04,107840
2015,预科04,107839
2015,预科04,107838
2015,预科04,107842
2015,交叉学科类23,107557
2015,交叉学科类23,107343
2015,交叉学科类23,105461
2015,交叉学科类23,105522
2015,交叉学科类23,105460
2015,交叉学科类23,105499
2015,交叉学科类23,106127
2015,交叉学科类23,107273
2015,交叉学科类23,105440
2015,交叉学科类23,105625
2015,交叉学科类23,106103
2015,交叉学科类23,106681
2015,交叉学科类23,106263
2015,交叉学科类23,105484
2015,交叉学科类23,106395
2015,交叉学科类23,106990
2015,交叉学科类23,106882
2015,交叉学科类23,106862
2015,交叉学科类23,105525
2015,交叉学科类23,105643
2015,交叉学科类23,107769
2015,交叉学科类23,107364
2015,交叉学科类23,107797
2015,交叉学科类23,105476
2015,交叉学科类23,106874
2015,交叉学科类23,105731
2015,交叉学科类23,106589
2015,交叉学科类23,105447
2015,交叉学科类23,107324
2015,交叉学科类23,106258
2015,交叉学科类23,105895
2015,交叉学科类23,107127
2015,预科04,107755
2015,预科04,106567
2015,工商管理类04,105497
2015,工商管理类04,105726
2015,工商管理类04,106114
2015,工商管理类04,107667
2015,工商管理类04,107666
2015,工商管理类04,105584
2015,工商管理类04,105551
2015,工商管理类04,106720
2015,工商管理类04,105474
2015,工商管理类04,105544
2015,工商管理类04,105721
2015,工商管理类04,107160
2015,工商管理类04,105956
2015,工商管理类04,107083
2015,工商管理类04,105537
2015,工商管理类04,107159
2015,工商管理类04,106103
2015,工商管理类04,107761
2015,工商管理类04,105609
2015,工商管理类04,107760
2015,工商管理类04,105485
2015,工商管理类04,105889
2015,工商管理类04,106669
2015,工商管理类04,107829
2015,工商管理类04,107828
2015,工商管理类04,107827
2015,工商管理类04,106708
2015,工商管理类04,105528
2015,工商管理类04,105525
2015,工商管理类04,105723
2015,工商管理类04,106061
2015,工商管理类04,105924
2015,工商管理类04,107158
2015,工商管理类04,30102101224
2015,工商管理类04,105949
2015,工商管理类04,106118
2015,工商管理类04,105615
2015,工商管理类04,106101
2015,工商管理类04,106289
2015,工商管理类04,106625
2015,工商管理类04,105720
2015,工商管理类04,105478
2015,工商管理类04,106616
2015,工商管理类04,105764
2015,工商管理类04,105669
2015,工商管理类04,106543
2015,工商管理类04,106386
2015,工商管理类04,105456
2015,工商管理类04,105507
2015,工商管理类04,105534
2015,工商管理类04,105715
2015,工商管理类04,106373
2015,工商管理类04,106239
2015,工商管理类04,105711
2015,工商管理类04,105710
2015,工商管理类04,106238
2015,工商管理类04,105464
2015,工商管理类04,106382
2015,工商管理类04,105754
2015,工商管理类04,105677
2015,工商管理类04,106381
2015,工商管理类04,106233
2015,工商管理类04,107135
2015,工商管理类04,105468
2015,工商管理类04,106632
2015,工商管理类04,106293
2015,工商管理类04,105518
2015,工商管理类04,107148
2015,工商管理类04,106794
2015,工商管理类04,105959
2015,工商管理类04,107569
2015,工商管理类04,105695
2015,工商管理类04,107347
2015,工商管理类04,105442
2015,工商管理类04,107216
2015,工商管理类04,106592
2015,工商管理类04,105479
2015,工商管理类04,105523
2015,工商管理类04,105907
2015,工商管理类04,106956
2015,工商管理类04,105755
2015,工商管理类04,107313
2015,工商管理类04,105527
2015,工商管理类04,105434
2015,工商管理类04,107793
2015,工商管理类04,107794
2015,工商管理类04,107755
2015,工商管理类04,107727
2015,工商管理类04,105915
2015,工商管理类04,106576
2015,工商管理类04,105514
2015,工商管理类04,107720
2015,工商管理类04,107719
2015,工商管理类04,105522
2015,工商管理类04,105880
2015,工商管理类04,107298
2015,工商管理类04,105600
2015,工商管理类04,107596
2015,工商管理类04,105578
2015,工商管理类04,107664
2015,工商管理类04,107665
2015,工商管理类04,107800
2015,工商管理类04,105461
2015,工商管理类04,105877
2015,工商管理类04,105876
2015,交叉学科类23,107551
2015,交叉学科类23,107798
2015,交叉学科类23,107494
2015,交叉学科类23,105603
2015,交叉学科类23,107087
2015,交叉学科类23,105524
2015,交叉学科类23,106629
2015,交叉学科类23,105584
2015,交叉学科类23,107496
2015,交叉学科类23,105563
2015,交叉学科类23,107135
2015,交叉学科类23,106988
2015,交叉学科类23,106126
2015,交叉学科类23,107130
2015,交叉学科类23,106738
2015,交叉学科类23,107664
2015,交叉学科类23,107665
2015,交叉学科类23,105860
2015,交叉学科类23,106008
2015,交叉学科类23,105964
2015,交叉学科类23,106720
2015,交叉学科类23,107436
2015,预科04,107794
2015,预科04,107793
2015,预科04,107727
2015,生命科学类02,105515
2015,生命科学类02,105527
2015,生命科学类02,105435
2015,生命科学类02,105726
2015,生命科学类02,107748
2015,生命科学类02,107703
2015,生命科学类02,107578
2015,生命科学类02,107814
2015,生命科学类02,107849
2015,生命科学类02,105478
2015,生命科学类02,105459
2015,生命科学类02,106592
2015,生命科学类02,106395
2015,生命科学类02,107850
2015,生命科学类02,105721
2015,生命科学类02,105507
2015,生命科学类02,107813
2015,生命科学类02,107848
2015,生命科学类02,107689
2015,生命科学类02,105496
2015,生命科学类02,107796
2015,生命科学类02,107238
2015,生命科学类02,105630
2015,生命科学类02,105430
2015,生命科学类02,105544
2015,生命科学类02,105439
2015,交叉学科类14,105755
2015,交叉学科类14,105544
2015,交叉学科类14,105726
2015,交叉学科类14,105815
2015,交叉学科类14,107585
