NJ,ZYMC,YHDM
2013,政法类02,107115
2013,政法类02,105522
2013,政法类02,107112
2013,政法类02,105439
2013,政法类02,107122
2013,政法类02,106631
2013,政法类02,107114
2013,政法类02,107655
2013,政法类02,105817
2013,政法类02,105914
2013,政法类02,107120
2013,政法类02,105600
2013,政法类02,105565
2013,政法类02,105686
2013,政法类02,105850
2013,政法类02,105844
2013,政法类02,105489
2013,政法类02,105578
2013,政法类02,105488
2013,政法类02,107653
2013,政法类02,105979
2013,政法类02,105475
2013,政法类02,105733
2013,政法类02,105482
2013,政法类02,105741
2013,政法类02,105563
2013,政法类02,105583
2013,政法类02,105721
2013,政法类02,105533
2013,政法类02,105731
2013,政法类02,105766
2013,政法类02,105468
2013,政法类02,105531
2013,政法类02,106102
2013,政法类02,105484
2013,政法类02,105525
2013,政法类02,107656
2013,政法类02,105530
2013,政法类02,105527
2013,政法类02,105534
2013,政法类02,105823
2013,政法类02,105601
2013,政法类02,107280
2013,政法类02,107001
2013,政法类02,105457
2013,政法类02,105602
2013,政法类02,106103
2013,政法类02,107168
2013,政法类02,105518
2013,政法类02,106646
2013,政法类02,105520
2013,政法类02,107654
2013,政法类02,107156
2013,政法类02,105662
2013,仪器仪表类02,107215
2013,仪器仪表类02,107213
2013,仪器仪表类02,107212
2013,仪器仪表类02,107036
2013,仪器仪表类02,107168
2013,仪器仪表类02,107032
2013,仪器仪表类02,107031
2013,仪器仪表类02,107030
2013,仪器仪表类02,107210
2013,仪器仪表类02,105897
2013,仪器仪表类02,107001
2013,仪器仪表类02,105525
2013,仪器仪表类02,105534
2013,仪器仪表类02,106301
2013,仪器仪表类02,107128
2013,仪器仪表类02,107124
2013,仪器仪表类02,105514
2013,仪器仪表类02,106033
2013,仪器仪表类02,107660
2013,仪器仪表类02,107513
2013,仪器仪表类02,105451
2013,仪器仪表类02,105436
2013,政法类02,107645
2013,政法类02,105858
2013,政法类02,105464
2013,政法类02,107274
2013,政法类02,107367
2013,政法类02,106895
2013,政法类02,107118
2013,政法类02,107658
2013,政法类02,106200
2013,政法类02,107657
2013,政法类02,107121
2013,政法类02,106630
2013,政法类02,107275
2013,政法类02,105643
2013,政法类02,105434
2013,政法类02,105959
2013,政法类02,106066
2013,政法类02,105615
2013,政法类02,107277
2013,政法类02,107177
2013,政法类02,105755
2013,仪器仪表类02,105917
2013,仪器仪表类02,105625
2013,仪器仪表类02,106560
2013,仪器仪表类02,105509
2013,仪器仪表类02,106007
2013,仪器仪表类02,106247
2013,仪器仪表类02,105469
2013,政法类02,105684
2013,仪器仪表类02,107659
2013,社会学类03,107085
2013,社会学类03,107092
2013,社会学类03,105439
2013,社会学类03,105968
2013,社会学类03,106567
2013,社会学类03,107091
2013,社会学类03,107096
2013,社会学类03,107591
2013,社会学类03,106980
2013,社会学类03,107095
2013,社会学类03,106979
2013,社会学类03,107088
2013,社会学类03,106974
2013,社会学类03,107097
2013,社会学类03,107105
2013,社会学类03,107093
2013,社会学类03,106968
2013,社会学类03,107086
2013,社会学类03,106970
2013,社会学类03,106969
2013,社会学类03,107589
2013,社会学类03,107588
2013,社会学类03,105600
2013,社会学类03,105978
2013,社会学类03,106967
2013,社会学类03,105609
2013,社会学类03,107100
2013,社会学类03,105488
2013,社会学类03,106973
2013,社会学类03,105610
2013,社会学类03,105596
2013,社会学类03,105472
2013,社会学类03,107650
2013,社会学类03,107649
2013,社会学类03,106618
2013,社会学类03,105595
2013,社会学类03,105528
2013,社会学类03,106628
2013,社会学类03,107106
2013,社会学类03,105514
2013,社会学类03,105976
2013,社会学类03,105726
2013,社会学类03,105721
2013,社会学类03,106966
2013,社会学类03,106299
2013,社会学类03,105643
2013,社会学类03,106978
2013,社会学类03,107488
2013,社会学类03,105544
2013,社会学类03,107089
2013,社会学类03,105964
2013,社会学类03,107592
2013,社会学类03,105626
2013,社会学类03,107590
2013,社会学类03,107101
2013,社会学类03,106293
2013,社会学类03,105562
2013,社会学类03,107587
2013,社会学类03,105662
2013,社会学类03,107157
2013,社会学类03,106384
2013,社会学类03,106720
2013,政法类02,105810
2013,政法类02,106643
2013,政法类02,105485
2013,政法类02,105544
2013,政法类02,105562
2013,政法类02,105620
2013,政法类02,105497
2013,政法类02,105474
2013,政法类02,105451
2013,政法类02,105625
2013,政法类02,107232
2013,政法类02,105723
2013,政法类02,105436
2013,政法类02,105456
2013,政法类02,105514
2013,政法类02,105726
2013,政法类02,105975
2013,政法类02,107167
2013,社会学类03,107433
2013,社会学类03,105818
2013,政法类02,105435
2013,政法类02,105507
2013,政法类02,105445
2013,政法类02,105510
2013,政法类02,105722
2013,政法类02,105670
2013,政法类02,106190
2013,政法类02,105644
2013,政法类02,106607
2013,政法类02,107337
2013,政法类02,106195
2013,政法类02,105623
2013,政法类02,107234
2013,仪器仪表类02,106527
2013,仪器仪表类02,105531
2013,仪器仪表类02,107347
2013,仪器仪表类02,105810
2013,仪器仪表类02,105474
2013,仪器仪表类02,105975
2013,仪器仪表类02,105476
2013,仪器仪表类02,105481
2013,仪器仪表类02,107167
2013,仪器仪表类02,107340
2013,仪器仪表类02,105456
2013,仪器仪表类02,105524
2013,仪器仪表类02,107665
2013,仪器仪表类02,107664
2013,仪器仪表类02,106402
2013,仪器仪表类02,106429
2013,仪器仪表类02,107435
2013,仪器仪表类02,106298
2013,仪器仪表类02,105823
2013,仪器仪表类02,106437
2013,仪器仪表类02,106440
2013,仪器仪表类02,105591
2013,仪器仪表类02,105496
2013,仪器仪表类02,105498
2013,仪器仪表类02,105619
2013,仪器仪表类02,107663
2013,仪器仪表类02,105836
2013,仪器仪表类02,105513
2013,仪器仪表类02,105859
2013,仪器仪表类02,106542
2013,仪器仪表类02,105595
2013,仪器仪表类02,105535
2013,仪器仪表类02,107440
2013,仪器仪表类02,105662
2013,仪器仪表类02,105722
2013,仪器仪表类02,106580
2013,仪器仪表类02,105909
2013,仪器仪表类02,107661
2013,仪器仪表类02,105963
2013,仪器仪表类02,105981
2013,仪器仪表类02,106263
2013,仪器仪表类02,105457
2013,仪器仪表类02,105922
2013,仪器仪表类02,105920
2013,仪器仪表类02,105948
2013,仪器仪表类02,105918
2013,仪器仪表类02,105949
2013,仪器仪表类02,105972
2013,仪器仪表类02,107160
2013,仪器仪表类02,105956
2013,仪器仪表类02,105932
2013,仪器仪表类02,105617
2013,仪器仪表类02,105929
2013,仪器仪表类02,105953
2013,仪器仪表类02,105927
2013,仪器仪表类02,105925
2013,仪器仪表类02,105923
2013,仪器仪表类02,30102101224
2013,仪器仪表类02,105931
2013,仪器仪表类02,105431
2013,仪器仪表类02,107194
2013,仪器仪表类02,106392
2013,仪器仪表类02,105520
2013,仪器仪表类02,105764
2013,仪器仪表类02,106199
2013,仪器仪表类02,105914
2013,仪器仪表类02,105723
2013,仪器仪表类02,106616
2013,仪器仪表类02,106211
2013,仪器仪表类02,106200
2013,仪器仪表类02,105545
2013,仪器仪表类02,106289
2013,仪器仪表类02,106205
2013,仪器仪表类02,106207
2013,仪器仪表类02,107378
2013,仪器仪表类02,105796
2013,仪器仪表类02,105795
2013,仪器仪表类02,105793
2013,仪器仪表类02,106115
2013,仪器仪表类02,105798
2013,仪器仪表类02,105799
2013,仪器仪表类02,105800
2013,仪器仪表类02,105802
2013,仪器仪表类02,107393
2013,仪器仪表类02,106742
2013,仪器仪表类02,105482
2013,仪器仪表类02,106682
2013,语言文学类01,105635
2013,语言文学类01,105634
2013,语言文学类01,107063
2013,语言文学类01,105633
2013,语言文学类01,107082
2013,语言文学类01,107074
2013,语言文学类01,105527
2013,语言文学类01,105496
2013,语言文学类01,105628
2013,语言文学类01,105651
2013,语言文学类01,105650
2013,语言文学类01,105649
2013,语言文学类01,105435
2013,语言文学类01,105640
2013,语言文学类01,105648
2013,语言文学类01,105636
2013,语言文学类01,107064
2013,语言文学类01,105434
2013,语言文学类01,105629
2013,语言文学类01,105646
2013,语言文学类01,107079
2013,语言文学类01,105642
2013,语言文学类01,105451
2013,语言文学类01,105639
2013,语言文学类01,105583
2013,语言文学类01,107070
2013,语言文学类01,105647
2013,语言文学类01,107646
2013,语言文学类01,107420
2013,语言文学类01,105475
2013,语言文学类01,105544
2013,语言文学类01,105528
2013,语言文学类01,106021
2013,语言文学类01,105441
2013,语言文学类01,106023
2013,语言文学类01,105638
2013,语言文学类01,105757
2013,语言文学类01,105485
2013,语言文学类01,105488
2013,语言文学类01,106701
2013,语言文学类01,107084
2013,语言文学类01,105600
2013,语言文学类01,105439
2013,语言文学类01,105499
2013,语言文学类01,105533
2013,语言文学类01,107077
2013,语言文学类01,107521
2013,语言文学类01,105637
2013,语言文学类01,107647
2013,语言文学类01,107073
2013,语言文学类01,107519
2013,语言文学类01,105979
2013,语言文学类01,105627
2013,语言文学类01,105766
2013,语言文学类01,106130
2013,语言文学类01,105493
2013,语言文学类01,107076
2013,语言文学类01,105641
2013,语言文学类01,107066
2013,语言文学类01,105476
2013,语言文学类01,107080
2013,语言文学类01,105726
2013,语言文学类01,107072
2013,语言文学类01,107326
2013,语言文学类01,107182
2013,语言文学类01,105721
2013,语言文学类01,105914
2013,语言文学类01,107139
2013,语言文学类01,105430
2013,语言文学类01,107068
2013,语言文学类01,107645
2013,社会学类02,107050
2013,社会学类02,107023
2013,社会学类02,107042
2013,社会学类02,105596
2013,社会学类02,105968
2013,社会学类02,106567
2013,社会学类02,105721
2013,社会学类02,105528
2013,社会学类02,107051
2013,社会学类02,106288
2013,社会学类02,107631
2013,社会学类02,107021
2013,社会学类02,107627
2013,社会学类02,107057
2013,社会学类02,107630
2013,社会学类02,107043
2013,社会学类02,107024
2013,社会学类02,107629
2013,社会学类02,107635
2013,社会学类02,107636
2013,社会学类02,107039
2013,社会学类02,107046
2013,社会学类02,107058
2013,社会学类02,107041
2013,社会学类02,105610
2013,社会学类02,106973
2013,社会学类02,105978
2013,社会学类02,105544
2013,社会学类02,105726
2013,社会学类02,107055
2013,社会学类02,107015
2013,语言文学类01,105436
2013,语言文学类01,105464
2013,语言文学类01,105619
2013,语言文学类01,107284
2013,语言文学类01,107078
2013,语言文学类01,105514
2013,语言文学类01,105468
2013,语言文学类01,105596
2013,语言文学类01,107087
2013,语言文学类01,107422
2013,语言文学类01,107069
2013,语言文学类01,105959
2013,语言文学类01,105481
2013,语言文学类01,107298
2013,语言文学类01,107062
2013,语言文学类01,105562
2013,语言文学类01,106006
2013,语言文学类01,105971
2013,语言文学类01,107160
2013,语言文学类01,107083
2013,语言文学类01,107159
2013,语言文学类01,105932
2013,语言文学类01,106973
2013,语言文学类01,105978
2013,语言文学类01,105754
2013,语言文学类01,105955
2013,语言文学类01,105954
2013,语言文学类01,105686
2013,语言文学类01,107061
2013,语言文学类01,105652
2013,语言文学类01,105676
2013,语言文学类01,105988
2013,语言文学类01,105623
2013,语言文学类01,105929
2013,语言文学类01,105928
2013,语言文学类01,105620
2013,语言文学类01,105603
2013,语言文学类01,105578
2013,语言文学类01,106426
2013,语言文学类01,105610
2013,语言文学类01,105520
2013,语言文学类01,105976
2013,语言文学类01,105952
2013,语言文学类01,105925
2013,语言文学类01,105966
2013,语言文学类01,105968
2013,语言文学类01,106567
2013,语言文学类01,105920
2013,语言文学类01,105948
2013,语言文学类01,105733
2013,语言文学类01,105625
2013,语言文学类01,105601
2013,社会学类02,107054
2013,社会学类02,105514
2013,社会学类02,105485
2013,社会学类02,105436
2013,社会学类02,107632
2013,社会学类02,105619
2013,社会学类02,105525
2013,社会学类02,107642
2013,社会学类02,107628
2013,社会学类02,106255
2013,社会学类02,107557
2013,社会学类02,106628
2013,社会学类02,107019
2013,社会学类02,105484
2013,社会学类02,107045
2013,社会学类02,106830
2013,社会学类02,105583
2013,社会学类02,107637
2013,社会学类02,105630
2013,社会学类02,107022
2013,社会学类02,107014
2013,社会学类02,107044
2013,社会学类02,106033
2013,社会学类02,105439
2013,社会学类02,105488
2013,社会学类02,105496
2013,社会学类02,105434
2013,社会学类02,107640
2013,社会学类02,105578
2013,社会学类02,107047
2013,社会学类02,107641
2013,社会学类02,105430
2013,社会学类02,105522
2013,社会学类02,107469
2013,社会学类02,107633
2013,社会学类02,105441
2013,社会学类02,107643
2013,社会学类02,105755
2013,社会学类02,107053
2013,社会学类02,107011
2013,社会学类02,106731
2013,社会学类02,107644
2013,社会学类02,107012
2013,社会学类02,107634
2013,社会学类02,106827
2013,社会学类02,107020
2013,社会学类02,107037
2013,社会学类02,107040
2013,社会学类02,107052
2013,社会学类02,107059
2013,社会学类02,105481
2013,社会学类02,106801
2013,语言文学类01,105497
2013,语言文学类01,105981
2013,语言文学类01,107107
2013,语言文学类01,106618
2013,语言文学类01,105566
2013,语言文学类01,107421
2013,语言文学类01,105595
2013,语言文学类01,106255
2013,语言文学类01,105602
2013,语言文学类01,107319
2013,语言文学类01,105456
2013,语言文学类01,107081
2013,语言文学类01,105723
2013,语言文学类01,107071
2013,语言文学类01,105531
2013,语言文学类01,105811
2013,社会学类03,105683
2013,社会学类03,105518
2013,社会学类03,107103
2013,社会学类03,105481
2013,语言文学类01,105802
2013,社会学类03,105474
2013,语言文学类01,105767
2013,语言文学类01,107132
2013,语言文学类01,105731
2013,社会学类03,105722
2013,语言文学类01,105461
2013,语言文学类01,105817
2013,语言文学类01,105662
2013,语言文学类01,105535
2013,语言文学类01,105615
2013,语言文学类01,105522
2013,语言文学类01,105471
2013,语言文学类01,107648
2013,语言文学类01,107568
2013,语言文学类01,105977
2013,语言文学类01,105518
2013,语言文学类01,105617
2013,语言文学类01,105534
2013,语言文学类01,106262
2013,语言文学类01,105524
2013,语言文学类01,107567
2013,语言文学类01,106101
2013,语言文学类01,105500
2013,语言文学类01,105484
2013,语言文学类01,105722
2013,语言文学类01,105917
2013,语言文学类01,106061
2013,语言文学类01,106527
2013,语言文学类01,105800
2013,语言文学类01,105799
2013,语言文学类01,105798
2013,语言文学类01,105796
2013,语言文学类01,105795
2013,语言文学类01,105794
2013,语言文学类01,105793
2013,语言文学类01,105818
2013,语言文学类01,106526
2013,语言文学类01,105492
2013,语言文学类01,105717
2013,语言文学类01,105525
2013,数学类04,105544
2013,数学类04,105468
2013,数学类04,106103
2013,数学类04,107320
2013,数学类04,107321
2013,数学类04,107322
2013,数学类04,107323
2013,数学类04,106883
2013,数学类04,105596
2013,数学类04,105777
2013,数学类04,105610
2013,数学类04,105485
2013,数学类04,105464
2013,数学类04,105515
2013,数学类04,106126
2013,数学类04,107739
2013,数学类04,105953
2013,数学类04,106531
2013,数学类04,109135
2013,数学类04,106844
2013,数学类04,105726
2013,数学类04,106847
2013,数学类04,106867
2013,数学类04,106866
2013,数学类04,107240
2013,数学类04,105528
2013,数学类04,105431
2013,数学类04,107918
2013,数学类04,106864
2013,数学类04,105684
2013,数学类04,106592
2013,数学类04,106874
2013,数学类04,107769
2013,数学类04,105478
2013,数学类04,105479
2013,数学类04,107578
2013,数学类04,105488
2013,数学类04,109624
2013,数学类04,106870
2013,数学类04,105817
2013,数学类04,107157
2013,数学类04,105755
2013,数学类04,106005
2013,数学类04,107107
2013,数学类04,107694
2013,数学类04,106510
2013,数学类04,106530
2013,数学类04,106524
2013,数学类04,107472
2013,数学类04,105662
2013,数学类04,105721
2013,数学类04,105492
2013,数学类04,106288
2013,数学类04,105499
2013,数学类04,105643
2013,数学类04,108551
2013,数学类04,105595
2013,数学类04,106090
2013,数学类04,106618
2013,数学类04,111930
2013,数学类04,106384
2013,数学类04,105434
2013,数学类04,107717
2013,数学类04,107718
2013,数学类04,106915
2013,数学类04,105584
2013,数学类04,107436
2013,数学类04,106508
2013,数学类04,106110
2013,数学类04,107355
2013,数学类04,106107
2013,数学类04,110000
2013,数学类04,105686
2013,数学类04,106895
2013,数学类04,107112
2013,数学类04,106646
2013,数学类04,107367
2013,数学类04,106630
2013,数学类04,105854
2013,数学类04,105855
2013,数学类04,107315
2013,数学类04,105583
2013,数学类04,107001
2013,数学类04,105445
2013,数学类04,105510
2013,数学类04,105702
2013,数学类04,105458
2013,数学类04,106720
2013,数学类04,106276
2013,数学类04,106278
2013,数学类04,107168
2013,数学类04,105728
2013,数学类04,105694
2013,数学类04,105706
2013,数学类04,105695
2013,数学类04,106934
2013,数学类04,107397
2013,数学类04,107921
2013,数学类04,106061
2013,数学类04,105730
2013,数学类04,107141
2013,数学类04,105720
2013,数学类04,108436
2013,数学类04,105677
2013,数学类04,107140
2013,数学类04,105527
2013,数学类04,106616
2013,数学类04,105764
2013,数学类04,106653
2013,数学类04,105545
2013,数学类04,107413
2013,数学类04,106654
2013,数学类04,109473
2013,数学类04,105559
2013,数学类04,106289
2013,数学类04,106206
2013,数学类04,106608
2013,数学类04,108250
2013,数学类04,107498
2013,数学类04,107268
2013,数学类04,107499
2013,数学类04,105735
2013,数学类04,105578
2013,数学类04,105962
2013,数学类04,106066
2013,数学类04,110582
2013,数学类04,108587
2013,数学类04,105734
2013,数学类04,105447
2013,数学类04,105440
2013,数学类04,107273
2013,数学类04,105449
2013,数学类04,105493
2013,数学类04,105452
2013,数学类04,105453
2013,数学类04,106571
2013,数学类04,106576
2013,数学类04,105689
2013,数学类04,105620
2013,数学类04,105737
2013,数学类04,105497
2013,数学类04,107925
2013,数学类04,105435
2013,数学类04,108210
2013,工商管理类02,105883
2013,工商管理类02,105669
2013,工商管理类02,107301
2013,工商管理类02,106841
2013,工商管理类02,105596
2013,工商管理类02,105528
2013,工商管理类02,105721
2013,工商管理类02,105468
2013,工商管理类02,105510
2013,工商管理类02,107566
2013,工商管理类02,107303
2013,工商管理类02,107310
2013,工商管理类02,107305
2013,工商管理类02,112129
2013,工商管理类02,105891
2013,工商管理类02,105686
2013,工商管理类02,107167
2013,工商管理类02,105445
2013,工商管理类02,106103
2013,工商管理类02,105975
2013,工商管理类02,105559
2013,工商管理类02,106618
2013,工商管理类02,106720
2013,工商管理类02,106843
2013,工商管理类02,105488
2013,工商管理类02,105546
2013,工商管理类02,111930
2013,工商管理类02,105434
2013,工商管理类02,105464
2013,工商管理类02,105885
2013,工商管理类02,105677
2013,工商管理类02,105889
2013,工商管理类02,105754
2013,工商管理类02,107232
2013,工商管理类02,105563
2013,工商管理类02,105881
2013,工商管理类02,105578
2013,工商管理类02,107917
2013,工商管理类02,105537
2013,工商管理类02,108420
2013,工商管理类02,106387
2013,工商管理类02,105811
2013,工商管理类02,106124
2013,工商管理类02,105493
2013,工商管理类02,105610
2013,工商管理类02,105527
2013,工商管理类02,105562
2013,工商管理类02,105818
2013,工商管理类02,105485
2013,工商管理类02,106255
2013,工商管理类02,105534
2013,工商管理类02,105489
2013,工商管理类02,107143
2013,工商管理类02,105875
2013,工商管理类02,107169
2013,工商管理类02,106988
2013,工商管理类02,106838
2013,工商管理类02,105726
2013,工商管理类02,105577
2013,工商管理类02,105576
2013,工商管理类02,105551
2013,工商管理类02,105484
2013,工商管理类02,110582
2013,工商管理类02,106253
2013,工商管理类02,107883
2013,工商管理类02,108205
2013,工商管理类02,105567
2013,工商管理类02,105568
2013,工商管理类02,105584
2013,数学类04,106862
2013,数学类04,107851
2013,数学类04,105627
2013,数学类04,107917
2013,数学类04,108220
2013,数学类04,106199
2013,数学类04,108485
2013,数学类04,106709
2013,数学类04,107064
2013,数学类04,108259
2013,数学类04,109094
2013,数学类04,105637
2013,数学类04,108486
2013,数学类04,105474
2013,数学类04,106684
2013,数学类04,107852
2013,数学类04,105522
2013,数学类04,105811
2013,数学类04,105601
2013,数学类04,106208
2013,数学类04,108133
2013,数学类04,107079
2013,数学类04,108033
2013,数学类04,109431
2013,数学类04,107421
2013,数学类04,109095
2013,数学类04,106301
2013,数学类04,105471
2013,数学类04,106896
2013,数学类04,106682
2013,数学类04,105618
2013,数学类04,105481
2013,数学类04,107069
2013,数学类04,107680
2013,数学类04,106262
2013,数学类04,105451
2013,数学类04,108107
2013,数学类04,107324
2013,数学类04,106302
2013,数学类04,109723
2013,数学类04,106211
2013,数学类04,105533
2013,数学类04,106207
2013,数学类04,106639
2013,数学类04,105439
2013,数学类04,106527
2013,数学类04,106047
2013,数学类04,105475
2013,数学类04,105890
2013,数学类04,105430
2013,数学类04,109693
2013,数学类04,105971
2013,数学类04,106006
2013,数学类04,105731
2013,数学类04,105591
2013,数学类04,106763
2013,数学类04,107314
2013,数学类04,107083
2013,数学类04,105844
2013,数学类04,106588
2013,数学类04,105945
2013,数学类04,105947
2013,数学类04,105563
2013,数学类04,105969
2013,数学类04,108022
2013,数学类04,107612
2013,数学类04,105924
2013,数学类04,105951
2013,数学类04,108016
2013,数学类04,105954
2013,数学类04,108651
2013,数学类04,107159
2013,数学类04,106573
2013,数学类04,108459
2013,数学类04,106263
2013,数学类04,106395
2013,数学类04,108432
2013,数学类04,105683
2013,数学类04,106875
2013,数学类04,106574
2013,数学类04,105457
2013,数学类04,105477
2013,数学类04,105959
2013,数学类04,106882
2013,数学类04,106990
2013,数学类04,108490
2013,数学类04,105619
2013,数学类04,107753
2013,数学类04,105977
2013,数学类04,108205
2013,数学类04,105546
2013,数学类04,105562
2013,数学类04,105567
2013,数学类04,105568
2013,数学类04,105576
2013,数学类04,105577
2013,数学类04,107687
2013,数学类04,105975
2013,数学类04,105967
2013,数学类04,107167
2013,数学类04,106542
2013,数学类04,107298
2013,数学类04,105534
2013,数学类04,107340
2013,数学类04,105836
2013,数学类04,109642
2013,数学类04,108550
2013,数学类04,105623
2013,生命科学类20,105528
2013,生命科学类20,105468
2013,生命科学类20,105510
2013,生命科学类20,105481
2013,生命科学类20,106779
2013,生命科学类20,107423
2013,生命科学类20,106809
2013,生命科学类20,107415
2013,生命科学类20,107565
2013,生命科学类20,108394
2013,生命科学类20,106814
2013,生命科学类20,106177
2013,生命科学类20,105610
2013,生命科学类20,107416
2013,生命科学类20,105488
2013,生命科学类20,105464
2013,生命科学类20,105431
2013,生命科学类20,106592
2013,生命科学类20,106067
2013,生命科学类20,107918
2013,生命科学类20,106815
2013,生命科学类20,106524
2013,生命科学类20,105544
2013,生命科学类20,105445
2013,生命科学类20,105662
2013,生命科学类20,105596
2013,生命科学类20,106350
2013,生命科学类20,105475
2013,生命科学类20,106834
2013,生命科学类20,106793
