NJ,ZYMC,YHDM
2011,语言文学类15,106470
2011,语言文学类15,106468
2011,语言文学类15,106467
2011,语言文学类15,105493
2011,语言文学类15,105528
2011,语言文学类15,108135
2011,语言文学类15,105585
2011,语言文学类15,105577
2011,语言文学类15,105877
2011,语言文学类15,105522
2011,语言文学类15,108134
2011,工科大类10,105630
2011,语言文学类15,106477
2011,语言文学类15,108111
2011,语言文学类15,108448
2011,语言文学类15,106633
2011,语言文学类15,105914
2011,语言文学类15,106744
2011,语言文学类15,105801
2011,语言文学类15,107881
2011,语言文学类15,107769
2011,语言文学类15,105755
2011,语言文学类15,105544
2011,语言文学类15,105488
2011,语言文学类15,107932
2011,语言文学类15,107892
2011,语言文学类15,108549
2011,语言文学类15,108105
2011,语言文学类15,105721
2011,工科大类10,106720
2011,工科大类10,108181
2011,工科大类10,109473
2011,工科大类10,105764
2011,工科大类10,107579
2011,工科大类10,108103
2011,工科大类10,105563
2011,工科大类10,106328
2011,工科大类10,107971
2011,工科大类10,107909
2011,工科大类10,105525
2011,工科大类10,106737
2011,工科大类10,106780
2011,工科大类10,108411
2011,工科大类10,107996
2011,工科大类10,107578
2011,工科大类10,105459
2011,工科大类10,106732
2011,工科大类10,105484
2011,工科大类10,106522
2011,工科大类10,106772
2011,工科大类10,106786
2011,工科大类10,106785
2011,工科大类10,106735
2011,工科大类10,106797
2011,工科大类10,107917
2011,工科大类10,105515
2011,工科大类10,109136
2011,工科大类10,105617
2011,工科大类10,106053
2011,工科大类10,106185
2011,工科大类10,105584
2011,工科大类10,107718
2011,工科大类10,107717
2011,工科大类10,107892
2011,工科大类10,105471
2011,工科大类10,105531
2011,工科大类10,107363
2011,工科大类10,106128
2011,工科大类10,107355
2011,工科大类10,106110
2011,工科大类10,106109
2011,工科大类10,107934
2011,工科大类10,105914
2011,工科大类10,108436
2011,工科大类10,108434
2011,工科大类10,107851
2011,工科大类10,107320
2011,工科大类10,106874
2011,工科大类10,108551
2011,工科大类10,106395
2011,工科大类10,107900
2011,工科大类10,106990
2011,工科大类10,107692
2011,工科大类10,108437
2011,工科大类10,107992
2011,工科大类10,107182
2011,工科大类10,108459
2011,工科大类10,106882
2011,工科大类10,106118
2011,工科大类10,105431
2011,工科大类10,107933
2011,工科大类10,107141
2011,工科大类10,105755
2011,工科大类10,105626
2011,工科大类10,107140
2011,工科大类10,106061
2011,工科大类10,107388
2011,工科大类10,106576
2011,工科大类10,105437
2011,工科大类10,108652
2011,工科大类10,105735
2011,工科大类10,106589
2011,工科大类10,105440
2011,工科大类10,105442
2011,工科大类10,107273
2011,工科大类10,108105
2011,工科大类10,106189
2011,工科大类10,106617
2011,工科大类10,106206
2011,工科大类10,106130
2011,工科大类10,105669
2011,工科大类10,106187
2011,工科大类10,106186
2011,工科大类10,107884
2011,工科大类10,106184
2011,工科大类10,106608
2011,工科大类10,106191
2011,工科大类10,105670
2011,工科大类10,106609
2011,工科大类10,108251
2011,工科大类10,107885
2011,工科大类10,105526
2011,工科大类10,106195
2011,工科大类10,107928
2011,工科大类10,106299
2011,工科大类10,107922
2011,工科大类10,107708
2011,工科大类10,107797
2011,语言文学类15,105726
2011,语言文学类15,105754
2011,语言文学类15,106066
2011,语言文学类15,105497
2011,语言文学类15,106938
2011,语言文学类15,105720
2011,语言文学类15,107601
2011,语言文学类15,105988
2011,语言文学类15,106289
2011,语言文学类15,106625
2011,语言文学类15,105670
2011,语言文学类15,106191
2011,语言文学类15,106543
2011,语言文学类15,106617
2011,语言文学类15,106206
2011,语言文学类15,105735
2011,语言文学类15,106616
2011,语言文学类15,105764
2011,语言文学类15,107794
2011,语言文学类15,107793
2011,物理学类01,108014
2011,语言文学类15,105476
2011,语言文学类15,105442
2011,语言文学类15,109049
2011,语言文学类15,106126
2011,语言文学类15,107884
2011,语言文学类15,107924
2011,语言文学类15,107917
2011,语言文学类15,108773
2011,语言文学类15,107073
2011,语言文学类15,107519
2011,语言文学类15,108483
2011,语言文学类15,106021
2011,语言文学类15,107069
2011,语言文学类15,107076
2011,语言文学类15,105648
2011,语言文学类15,107928
2011,语言文学类15,105766
2011,语言文学类15,106701
2011,语言文学类15,107680
2011,语言文学类15,106023
2011,语言文学类15,107420
2011,语言文学类15,107080
2011,语言文学类15,105637
2011,语言文学类15,107081
2011,语言文学类15,107648
2011,语言文学类15,105590
2011,语言文学类15,105902
2011,语言文学类15,105900
2011,语言文学类15,107241
2011,语言文学类15,107029
2011,语言文学类15,105895
2011,语言文学类15,105912
2011,语言文学类15,105458
2011,语言文学类15,105477
2011,语言文学类15,105999
2011,语言文学类15,106608
2011,语言文学类15,107918
2011,语言文学类15,106187
2011,语言文学类15,106801
2011,语言文学类15,105546
2011,语言文学类15,105531
2011,语言文学类15,106184
2011,语言文学类15,106387
2011,语言文学类15,107898
2011,语言文学类15,107934
2011,语言文学类15,105626
2011,语言文学类15,107143
2011,物理学类01,107372
2011,物理学类01,106547
2011,物理学类01,106005
2011,物理学类01,106441
2011,物理学类01,107931
2011,物理学类01,108078
2011,物理学类01,108111
2011,物理学类01,109508
2011,物理学类01,106293
2011,物理学类01,107182
2011,物理学类01,106007
2011,物理学类01,106883
2011,物理学类01,107323
2011,物理学类01,107322
2011,物理学类01,106350
2011,物理学类01,107321
2011,物理学类01,105563
2011,物理学类01,107320
2011,物理学类01,106896
2011,物理学类01,107900
2011,物理学类01,106867
2011,物理学类01,106866
2011,物理学类01,108435
2011,物理学类01,105677
2011,物理学类01,105493
2011,物理学类01,105431
2011,物理学类01,107240
2011,物理学类01,105618
2011,物理学类01,107797
2011,物理学类01,106576
2011,物理学类01,106571
2011,物理学类01,105453
2011,物理学类01,105452
2011,物理学类01,106573
2011,物理学类01,105449
2011,物理学类01,107273
2011,物理学类01,105440
2011,物理学类01,106159
2011,物理学类01,106589
2011,语言文学类15,106177
2011,语言文学类15,105925
2011,语言文学类15,105923
2011,语言文学类15,105969
2011,语言文学类15,105763
2011,语言文学类15,105945
2011,语言文学类15,108451
2011,语言文学类15,107687
2011,语言文学类15,105880
2011,语言文学类15,105562
2011,语言文学类15,105951
2011,语言文学类15,105953
2011,语言文学类15,106046
2011,语言文学类15,105706
2011,语言文学类15,105617
2011,语言文学类15,107348
2011,语言文学类15,106044
2011,语言文学类15,108021
2011,语言文学类15,105933
2011,语言文学类15,106006
2011,语言文学类15,107314
2011,语言文学类15,109242
2011,语言文学类15,105932
2011,语言文学类15,107953
2011,语言文学类15,108709
2011,语言文学类15,108205
2011,语言文学类15,105823
2011,语言文学类15,107994
2011,语言文学类15,105563
2011,语言文学类15,105817
2011,语言文学类15,105610
2011,语言文学类15,108489
2011,语言文学类15,106747
2011,语言文学类15,105710
2011,语言文学类15,105602
2011,语言文学类15,106058
2011,语言文学类15,106916
2011,语言文学类15,105509
2011,语言文学类15,106048
2011,语言文学类15,106061
2011,语言文学类15,108550
2011,语言文学类15,105526
2011,语言文学类15,105507
2011,语言文学类15,105702
2011,语言文学类15,105444
2011,语言文学类15,107486
2011,语言文学类15,107387
2011,语言文学类15,106161
2011,语言文学类15,107885
2011,语言文学类15,105434
2011,语言文学类15,106165
2011,语言文学类15,106228
2011,语言文学类15,105894
2011,语言文学类15,105694
2011,语言文学类15,105728
2011,语言文学类15,108446
2011,语言文学类15,105478
2011,语言文学类15,105482
2011,语言文学类15,107797
2011,语言文学类15,108387
2011,语言文学类15,107927
2011,语言文学类15,108103
2011,语言文学类15,108210
2011,语言文学类15,106005
2011,语言文学类15,105693
2011,语言文学类15,108075
2011,语言文学类15,105730
2011,语言文学类15,105690
2011,语言文学类15,108209
2011,语言文学类15,105691
2011,语言文学类15,105737
2011,语言文学类15,105962
2011,语言文学类15,108182
2011,语言文学类15,107316
2011,语言文学类15,106033
2011,语言文学类15,109050
2011,语言文学类15,108447
2011,语言文学类15,108707
2011,语言文学类15,107827
2011,语言文学类15,107139
2011,语言文学类15,105714
2011,语言文学类15,107082
2011,语言文学类15,107727
2011,语言文学类15,107755
2011,语言文学类15,107550
2011,语言文学类15,106896
2011,语言文学类15,107899
2011,语言文学类15,108536
2011,语言文学类15,107679
2011,语言文学类15,108640
2011,语言文学类15,107686
2011,语言文学类15,105642
2011,语言文学类15,106720
2011,语言文学类15,105618
2011,语言文学类15,108535
2011,语言文学类15,107683
2011,语言文学类15,105748
2011,语言文学类15,107681
2011,语言文学类15,107684
2011,工商管理类01,105553
2011,仪器仪表类02,106103
2011,仪器仪表类02,107210
2011,仪器仪表类02,109693
2011,仪器仪表类02,107659
2011,仪器仪表类02,109642
2011,仪器仪表类02,109628
2011,仪器仪表类02,107925
2011,仪器仪表类02,105643
2011,仪器仪表类02,109619
2011,仪器仪表类02,107182
2011,仪器仪表类02,106007
2011,仪器仪表类02,105482
2011,仪器仪表类02,105731
2011,仪器仪表类02,105498
2011,仪器仪表类02,105474
2011,仪器仪表类02,106047
2011,仪器仪表类02,107375
2011,仪器仪表类02,105456
2011,仪器仪表类02,105500
2011,仪器仪表类02,107128
2011,仪器仪表类02,105858
2011,仪器仪表类02,109630
2011,仪器仪表类02,107874
2011,仪器仪表类02,107932
2011,仪器仪表类02,106684
2011,仪器仪表类02,107661
2011,仪器仪表类02,105817
2011,政法类02,107353
2011,政法类02,105850
2011,政法类02,106631
2011,政法类02,106646
2011,政法类02,107122
2011,政法类02,105508
2011,政法类02,106067
2011,政法类02,107315
2011,政法类02,105509
2011,政法类02,105487
2011,政法类02,106080
2011,政法类02,109622
2011,政法类02,109613
2011,政法类02,106787
2011,政法类02,105469
2011,政法类02,105511
2011,政法类02,105529
2011,仪器仪表类02,109723
2011,仪器仪表类02,107040
2011,政法类02,105844
2011,仪器仪表类02,105630
2011,仪器仪表类02,110036
2011,政法类02,106942
2011,政法类02,107117
2011,政法类02,109700
2011,政法类02,107115
2011,政法类02,107116
2011,政法类02,107925
2011,政法类02,105602
2011,政法类02,109624
2011,政法类02,105583
2011,政法类02,106103
2011,政法类02,107654
2011,政法类02,109701
2011,政法类02,105600
2011,政法类02,105974
2011,政法类02,105858
2011,政法类02,105527
2011,仪器仪表类02,109645
2011,仪器仪表类02,105428
2011,仪器仪表类02,105441
2011,仪器仪表类02,109624
2011,仪器仪表类02,106588
2011,仪器仪表类02,105735
2011,仪器仪表类02,106573
2011,仪器仪表类02,106572
2011,仪器仪表类02,107169
2011,仪器仪表类02,106580
2011,仪器仪表类02,105437
2011,仪器仪表类02,105433
2011,仪器仪表类02,109613
2011,仪器仪表类02,105705
2011,仪器仪表类02,106681
2011,仪器仪表类02,107129
2011,仪器仪表类02,105686
2011,仪器仪表类02,105890
2011,仪器仪表类02,106102
2011,政法类02,105979
2011,政法类02,107109
2011,政法类02,109127
2011,政法类02,107157
2011,仪器仪表类02,107025
2011,仪器仪表类02,105900
2011,仪器仪表类02,105959
2011,政法类02,105493
2011,政法类02,109634
2011,政法类02,107388
2011,政法类02,107653
2011,政法类02,105686
2011,政法类02,105684
2011,政法类02,105717
2011,政法类02,107156
2011,仪器仪表类02,105524
2011,仪器仪表类02,105457
2011,仪器仪表类02,109627
2011,仪器仪表类02,106061
2011,仪器仪表类02,105440
2011,仪器仪表类02,107273
2011,仪器仪表类02,106576
2011,仪器仪表类02,106582
2011,仪器仪表类02,105444
2011,仪器仪表类02,107240
2011,仪器仪表类02,106870
2011,仪器仪表类02,108435
2011,仪器仪表类02,106866
2011,仪器仪表类02,106867
2011,仪器仪表类02,107320
2011,仪器仪表类02,106871
2011,仪器仪表类02,106872
2011,仪器仪表类02,106570
2011,仪器仪表类02,107322
2011,仪器仪表类02,107323
2011,仪器仪表类02,105527
2011,仪器仪表类02,106930
2011,仪器仪表类02,105916
2011,仪器仪表类02,106434
2011,仪器仪表类02,106584
2011,仪器仪表类02,105669
2011,仪器仪表类02,105810
2011,社会学类03,107100
2011,社会学类03,107106
2011,社会学类03,105563
2011,社会学类03,107097
2011,社会学类03,107095
2011,社会学类03,106980
2011,社会学类03,107096
2011,社会学类03,106965
2011,社会学类03,109809
2011,社会学类03,109619
2011,社会学类03,106969
2011,社会学类03,107086
2011,社会学类03,107093
2011,社会学类03,106973
2011,社会学类03,105968
2011,社会学类03,106299
2011,社会学类03,106527
2011,社会学类03,106567
2011,社会学类03,106033
2011,社会学类03,106967
2011,语言文学类01,107062
2011,语言文学类01,105634
2011,语言文学类01,105635
2011,语言文学类01,105757
2011,语言文学类01,105639
2011,语言文学类01,105451
2011,语言文学类01,107061
2011,语言文学类01,105649
2011,语言文学类01,105650
2011,语言文学类01,107422
2011,语言文学类01,107071
2011,社会学类03,107090
2011,语言文学类01,109619
2011,社会学类03,106247
2011,社会学类03,105818
2011,社会学类03,105976
2011,社会学类03,107952
2011,社会学类03,105988
2011,社会学类03,107649
2011,社会学类03,105578
2011,社会学类03,106015
2011,社会学类03,106022
2011,社会学类03,106026
2011,社会学类03,107329
2011,社会学类03,105434
2011,社会学类03,106024
2011,社会学类03,106018
2011,社会学类03,107328
2011,社会学类03,107331
2011,社会学类03,107917
2011,语言文学类01,106709
2011,语言文学类01,107647
2011,语言文学类01,107284
2011,语言文学类01,105638
2011,语言文学类01,105640
2011,语言文学类01,106126
2011,语言文学类01,107072
2011,语言文学类01,105651
2011,语言文学类01,107084
2011,语言文学类01,106526
2011,语言文学类01,107066
2011,语言文学类01,105633
2011,语言文学类01,105527
2011,语言文学类01,105646
2011,语言文学类01,107920
2011,语言文学类01,105733
2011,语言文学类01,105626
2011,语言文学类01,109723
2011,语言文学类01,109642
2011,语言文学类01,106103
2011,语言文学类01,109692
2011,语言文学类01,105976
2011,语言文学类01,105959
2011,语言文学类01,107064
2011,语言文学类01,105629
2011,语言文学类01,105492
2011,语言文学类01,105641
2011,语言文学类01,107079
2011,语言文学类01,109696
2011,语言文学类01,107315
2011,语言文学类01,109701
2011,政法类02,106995
2011,政法类02,109693
2011,政法类02,109630
2011,政法类02,109627
2011,政法类02,108587
2011,政法类02,105931
2011,政法类02,105856
2011,政法类02,107083
2011,政法类02,105971
2011,政法类02,106931
2011,政法类02,105955
2011,政法类02,105929
2011,政法类02,105918
2011,政法类02,105948
2011,政法类02,105980
2011,政法类02,105919
2011,政法类02,105920
2011,政法类02,105922
2011,政法类02,109629
2011,政法类02,106061
2011,政法类02,105966
2011,政法类02,105926
2011,政法类02,105952
2011,政法类02,105928
2011,政法类02,105921
2011,政法类02,106994
2011,政法类02,107113
2011,政法类02,105619
2011,政法类02,109645
2011,政法类02,105890
2011,政法类02,107375
2011,政法类02,105741
2011,政法类02,107040
2011,社会学类03,105626
2011,社会学类03,106956
2011,社会学类03,105978
2011,社会学类03,105720
2011,社会学类03,109629
2011,社会学类03,107650
2011,社会学类03,105459
2011,社会学类03,106815
2011,政法类02,107459
2011,政法类02,106949
2011,政法类02,107396
2011,政法类02,106948
2011,社会学类03,107565
2011,社会学类03,106524
2011,社会学类03,108025
2011,政法类02,105702
2011,政法类02,105691
2011,政法类02,106284
2011,政法类02,106286
2011,政法类02,106287
2011,社会学类03,109693
2011,政法类02,105818
2011,语言文学类12,108455
2011,语言文学类12,106355
2011,语言文学类12,105595
2011,语言文学类12,106378
2011,语言文学类12,109790
2011,语言文学类12,105436
2011,语言文学类12,107921
2011,语言文学类12,111860
2011,语言文学类12,105464
2011,语言文学类12,106115
2011,语言文学类12,108131
2011,语言文学类12,106748
2011,语言文学类12,109710
2011,语言文学类12,109709
2011,语言文学类12,106371
2011,语言文学类12,105710
2011,语言文学类12,105472
2011,语言文学类12,105600
2011,语言文学类12,105713
2011,语言文学类12,106356
2011,语言文学类12,106375
2011,语言文学类12,106885
2011,语言文学类12,106381
2011,语言文学类12,106233
2011,语言文学类12,106382
2011,语言文学类12,106102
2011,语言文学类12,105441
2011,语言文学类12,105617
2011,语言文学类12,105731
2011,语言文学类12,107393
2011,语言文学类12,105514
2011,语言文学类12,105795
2011,语言文学类12,110582
2011,语言文学类12,105872
2011,语言文学类12,106928
2011,语言文学类12,109698
2011,语言文学类12,105474
2011,工商管理类22,106958
2011,工商管理类22,106957
2011,工商管理类22,106616
2011,工商管理类22,109613
2011,工商管理类22,105817
2011,物理学类01,106168
2011,物理学类01,106158
2011,语言文学类12,106943
2011,语言文学类12,106935
2011,工商管理类22,105439
2011,生命科学类17,106857
2011,生命科学类17,105527
2011,生命科学类17,106658
2011,生命科学类17,106657
2011,生命科学类17,105506
2011,生命科学类17,107618
2011,生命科学类17,107009
2011,生命科学类17,107615
2011,生命科学类17,107008
2011,政法类03,111924
2011,政法类03,105451
2011,政法类03,105456
2011,政法类03,105475
2011,政法类03,105840
2011,政法类03,105492
2011,政法类03,105684
2011,政法类03,105600
2011,政法类03,105527
2011,政法类03,106645
2011,生命科学类17,105976
2011,生命科学类17,106999
2011,生命科学类17,107619
2011,生命科学类17,109634
2011,生命科学类17,106851
2011,数学类02,105591
2011,数学类02,106865
2011,数学类02,105504
2011,数学类02,105451
2011,数学类02,105506
2011,数学类02,105817
2011,数学类02,106350
2011,数学类02,106526
2011,数学类02,106846
2011,数学类02,106884
2011,数学类02,108006
2011,数学类02,107925
2011,数学类02,106299
2011,数学类02,105974
2011,数学类02,105565
2011,数学类02,107851
2011,数学类02,105818
2011,数学类02,107883
2011,数学类02,106876
2011,数学类02,106871
2011,语言文学类12,105798
2011,语言文学类12,106090
2011,数学类02,106879
2011,数学类02,106873
2011,数学类02,105630
2011,数学类02,107852
2011,数学类02,106570
2011,数学类02,105428
2011,数学类02,105590
2011,数学类02,106877
2011,数学类02,105724
2011,数学类02,111787
2011,政法类03,106646
2011,政法类03,105845
2011,政法类03,106118
2011,政法类03,106888
2011,政法类03,106102
2011,政法类03,105457
2011,数学类02,111919
2011,政法类03,105853
2011,政法类03,105974
2011,政法类03,109624
2011,数学类02,106863
2011,数学类02,111786
2011,数学类02,106102
2011,数学类02,106868
2011,数学类02,105474
2011,数学类02,105959
2011,数学类02,105764
2011,数学类02,107182
2011,物理学类01,106102
2011,工科大类10,106106
2011,工科大类10,106506
2011,工科大类10,105434
2011,工科大类10,105451
2011,工科大类10,105565
2011,工科大类10,105602
2011,工科大类10,105492
2011,工科大类10,107581
2011,工科大类10,108445
2011,工科大类10,105620
2011,工科大类10,105439
2011,工科大类10,105705
2011,工科大类10,105424
2011,工科大类10,106358
2011,工科大类10,109693
2011,工科大类10,106730
2011,工科大类10,106799
2011,工科大类10,107343
2011,工科大类10,106798
2011,工科大类10,106779
2011,工科大类10,106777
2011,工科大类10,107919
2011,工科大类10,106771
2011,工科大类10,106758
2011,工科大类10,106364
2011,工科大类10,106363
2011,工科大类10,105527
2011,工科大类10,106681
2011,工科大类10,105964
2011,工科大类10,108587
2011,工科大类10,106102
2011,工科大类10,106988
2011,工科大类10,107925
2011,工科大类10,105428
2011,工科大类10,105436
2011,工科大类10,105456
2011,工科大类10,105481
2011,工科大类10,109624
2011,工科大类10,105514
2011,物理学类01,106302
2011,物理学类01,105472
2011,物理学类01,107919
2011,物理学类01,111922
2011,语言文学类15,111921
2011,语言文学类15,105762
2011,物理学类01,106244
2011,语言文学类15,106939
2011,物理学类01,105527
2011,物理学类01,108709
2011,物理学类01,105817
2011,物理学类01,105690
2011,物理学类01,105890
2011,物理学类01,105456
2011,物理学类01,105818
2011,物理学类01,106872
2011,物理学类01,105505
2011,物理学类01,111923
2011,物理学类01,106246
2011,物理学类01,106245
2011,物理学类01,106251
2011,物理学类01,105754
2011,物理学类01,106248
2011,语言文学类15,105527
2011,语言文学类15,107397
2011,语言文学类15,105734
2011,语言文学类15,106284
2011,语言文学类15,106266
2011,语言文学类15,106592
2011,语言文学类15,105872
2011,语言文学类15,109790
2011,语言文学类15,106634
2011,语言文学类15,105802
2011,语言文学类15,106986
2011,语言文学类15,106301
2011,语言文学类15,109698
2011,工科大类10,105489
2011,工科大类10,105686
2011,工科大类10,106763
2011,工科大类10,106045
2011,工科大类10,105999
2011,工科大类10,105723
2011,语言文学类15,105890
2011,语言文学类15,108063
2011,语言文学类15,108587
2011,语言文学类15,106981
2011,语言文学类15,106682
2011,语言文学类15,106102
2011,语言文学类15,105430
2011,语言文学类01,105636
2011,语言文学类01,105593
2011,语言文学类01,107075
2011,语言文学类01,107068
2011,语言文学类01,105595
2011,语言文学类01,107065
2011,语言文学类01,105506
2011,语言文学类01,105600
2011,社会学类03,105723
2011,社会学类03,107040
2011,社会学类03,109618
2011,社会学类03,110582
2011,语言文学类01,105627
2011,语言文学类01,107919
2011,语言文学类01,106020
2011,语言文学类01,105507
2011,语言文学类01,106090
2011,社会学类03,106972
2011,社会学类03,108495
2011,社会学类03,106970
2011,社会学类03,106013
2011,社会学类03,106020
2011,社会学类03,106012
2011,社会学类03,109617
2011,社会学类03,106618
2011,社会学类03,106335
2011,社会学类03,107562
2011,社会学类03,107563
2011,社会学类03,107564
2011,社会学类03,106810
2011,社会学类03,111922
2011,社会学类03,107415
2011,社会学类03,107409
2011,社会学类03,106829
2011,社会学类03,106811
2011,社会学类03,106834
2011,社会学类03,106831
2011,社会学类03,106529
2011,社会学类03,106793
2011,社会学类03,105595
2011,社会学类02,105976
2011,社会学类02,105889
2011,社会学类02,111338
2011,社会学类02,106206
2011,社会学类02,106195
2011,社会学类02,106625
2011,社会学类02,106609
2011,社会学类02,106191
2011,社会学类02,105584
2011,社会学类02,107043
2011,社会学类02,106210
2011,社会学类02,105670
2011,社会学类02,105545
2011,社会学类02,106047
2011,社会学类02,105510
2011,社会学类02,108006
2011,社会学类02,105445
2011,社会学类02,106973
2011,社会学类02,107628
2011,社会学类02,107045
2011,社会学类02,107013
2011,社会学类02,105593
2011,社会学类02,107018
2011,社会学类02,107016
2011,社会学类02,107660
2011,社会学类02,106258
2011,社会学类02,107211
2011,社会学类02,105895
2011,社会学类02,106592
2011,社会学类02,105479
2011,社会学类02,105559
2011,社会学类02,107058
2011,社会学类02,107127
2011,生命科学类17,109723
2011,生命科学类17,107002
2011,生命科学类17,108551
2011,生命科学类17,105489
2011,生命科学类17,107168
2011,生命科学类17,105677
2011,生命科学类17,109613
2011,社会学类02,106238
2011,社会学类02,107050
2011,社会学类02,107049
2011,社会学类02,106763
2011,社会学类02,106731
2011,社会学类02,109616
2011,社会学类02,107917
2011,社会学类02,105978
2011,社会学类02,107055
2011,社会学类02,107633
2011,社会学类02,108473
2011,社会学类02,107631
2011,社会学类02,107022
2011,社会学类02,105506
2011,社会学类02,107041
2011,语言文学类01,105647
2011,语言文学类01,105601
2011,语言文学类01,106288
2011,语言文学类01,105531
2011,社会学类02,107869
2011,社会学类02,105968
2011,社会学类02,107054
2011,社会学类02,107040
2011,社会学类02,105686
2011,社会学类02,107641
2011,社会学类02,106567
2011,社会学类02,107862
2011,社会学类02,107864
2011,社会学类02,109723
2011,社会学类02,105610
2011,社会学类02,107866
2011,政法类03,107061
2011,政法类03,105852
2011,政法类03,105846
2011,政法类03,105641
2011,生命科学类17,109804
2011,生命科学类17,105930
2011,生命科学类17,105492
2011,政法类03,106994
2011,政法类03,109628
2011,政法类03,107925
2011,政法类03,106503
2011,政法类03,106917
2011,政法类03,105477
2011,政法类03,105806
2011,政法类03,106066
2011,政法类03,105509
2011,政法类03,106091
2011,政法类03,106357
2011,政法类03,106048
2011,政法类03,105534
2011,政法类03,106104
2011,政法类03,107220
2011,政法类03,106092
2011,政法类03,106920
2011,政法类03,106366
2011,政法类03,106367
2011,政法类03,105680
2011,政法类03,106916
2011,生命科学类17,107003
2011,生命科学类17,107620
2011,生命科学类17,109621
2011,生命科学类17,110196
2011,生命科学类17,105451
2011,生命科学类17,105686
2011,生命科学类17,107714
2011,生命科学类17,106526
2011,生命科学类17,109619
2011,政法类03,109700
2011,政法类03,109696
2011,政法类03,106929
2011,政法类03,105763
2011,政法类03,105723
2011,政法类03,109644
2011,政法类03,106526
2011,政法类03,106103
2011,政法类03,109629
2011,政法类03,109719
2011,政法类03,105431
2011,政法类03,105504
2011,政法类03,106845
2011,政法类03,109788
2011,政法类03,106846
2011,政法类03,106214
2011,政法类03,106604
2011,政法类03,109619
2011,政法类03,105436
2011,政法类03,106874
2011,政法类03,106570
2011,政法类03,108006
2011,政法类03,107884
2011,政法类03,106948
2011,政法类03,105443
2011,政法类03,107396
2011,政法类03,106720
2011,政法类03,106877
2011,政法类03,106614
2011,政法类03,105482
2011,政法类03,109693
2011,政法类03,107117
2011,政法类03,107084
2011,政法类03,105649
2011,政法类03,107070
2011,政法类03,105650
2011,政法类03,107078
2011,政法类03,105651
2011,政法类03,105652
2011,政法类03,107071
2011,政法类03,105640
2011,政法类03,105639
2011,政法类03,105628
2011,政法类03,107062
2011,政法类03,107074
2011,政法类03,107064
2011,政法类03,107066
2011,政法类03,105634
2011,政法类03,105635
2011,政法类03,105757
2011,政法类03,107182
2011,政法类03,106194
2011,生命科学类17,105562
2011,生命科学类17,105498
2011,生命科学类17,105619
2011,生命科学类17,107140
2011,生命科学类17,107141
2011,生命科学类17,106731
2011,生命科学类17,109628
2011,生命科学类17,107001
2011,生命科学类17,105559
2011,生命科学类17,109693
2011,政法类03,106609
2011,政法类03,106193
2011,政法类03,106192
2011,语言文学类12,109619
2011,语言文学类12,105499
2011,语言文学类12,107601
2011,语言文学类12,109628
2011,语言文学类12,107882
2011,数学类02,109622
2011,数学类02,107375
2011,语言文学类12,106263
2011,语言文学类12,105715
2011,语言文学类12,107001
2011,语言文学类12,105914
2011,语言文学类12,107168
2011,语言文学类12,105482
2011,语言文学类12,105437
2011,语言文学类12,107224
2011,语言文学类12,106152
2011,语言文学类12,109621
2011,语言文学类12,107905
2011,语言文学类12,107315
2011,语言文学类12,106944
2011,语言文学类12,106479
2011,语言文学类12,106896
2011,语言文学类12,105618
2011,语言文学类12,105811
2011,语言文学类12,107994
2011,语言文学类12,107799
2011,语言文学类12,106047
2011,语言文学类12,109644
2011,语言文学类12,105754
2011,政法类03,109613
2011,数学类02,106845
2011,数学类02,108555
2011,数学类02,106881
2011,数学类02,109619
2011,数学类02,106872
2011,政法类03,106612
2011,政法类03,106605
2011,政法类03,106607
2011,政法类03,106188
2011,政法类03,106190
2011,政法类03,106625
2011,政法类03,106603
2011,政法类03,106615
2011,数学类02,108553
2011,数学类02,106682
2011,数学类02,106874
2011,政法类03,109645
2011,政法类03,107459
2011,政法类03,106949
2011,数学类02,105505
2011,数学类02,106875
2011,数学类02,105533
2011,数学类02,105498
2011,数学类02,105441
2011,数学类02,106869
2011,数学类02,106614
2011,数学类02,106844
2011,数学类02,109642
2011,数学类02,105527
2011,数学类02,106981
2011,数学类02,106925
2011,数学类02,106983
2011,数学类02,105559
2011,数学类02,105793
2011,数学类02,109802
2011,数学类02,107603
2011,数学类02,106744
2011,数学类02,108458
2011,数学类02,107602
2011,数学类02,107176
2011,数学类02,106990
2011,数学类02,106007
2011,数学类02,105439
2011,数学类02,106005
2011,数学类02,106185
2011,数学类02,109624
2011,数学类02,105890
2011,数学类02,105456
2011,数学类02,106159
2011,数学类02,105436
2011,数学类02,108036
2011,数学类02,109599
2011,数学类02,106908
2011,数学类02,109621
2011,数学类02,105720
2011,语言文学类01,105643
2011,语言文学类01,107040
2011,语言文学类01,108025
2011,语言文学类01,109630
2011,语言文学类01,107132
2011,语言文学类01,107917
2011,语言文学类01,109621
2011,语言文学类01,106956
2011,语言文学类01,109645
2011,社会学类02,109645
2011,社会学类02,107629
2011,社会学类02,107019
2011,社会学类02,107627
2011,社会学类02,107021
2011,社会学类02,108387
2011,社会学类02,107636
2011,社会学类02,107632
2011,社会学类02,106659
2011,社会学类02,107634
2011,社会学类02,107635
2011,社会学类02,105583
2011,社会学类02,107010
2011,社会学类02,109628
2011,社会学类02,107919
2011,社会学类02,105499
2011,社会学类02,107014
2011,社会学类02,106526
2011,语言文学类01,110203
2011,语言文学类01,108587
2011,语言文学类01,107922
